Time,ConcRT (ug/m3),ConcHR (ug/m3),Flow (lpm),WS (m/s),WD (Deg),AT (C),RH (%),BP (mmHg),FT (C),FRH (%),BV (V),PM,Status,
2023-02-14 01:40:00,-3,1,16.7,2.4,115,17.5,99,626,25.1,34,12.3,0,0,
2023-02-14 01:45:00,10,1,16.7,2.8,110,17.5,99,626,25,33,12.3,0,0,
2023-02-14 01:50:00,-2,1,16.7,2.7,101,17.5,99,626,24.9,34,12.3,0,0,
2023-02-14 01:55:00,-3,1,16.7,2.7,96,17.5,99,626,25,34,12.3,0,0,
2023-02-14 02:00:00,-1,3,16.7,3,89,17.5,99,626,25,34,12.3,0,0,
2023-02-14 02:05:00,14,3,16.7,3,90,17.4,99,626,25,34,12.3,0,0,
2023-02-14 02:10:00,25,3,16.7,3.2,90,17.5,99,626,25.1,34,12.3,0,0,
2023-02-14 02:15:00,36,3,16.7,2.9,89,17.5,99,626,25,33,12.3,0,0,
2023-02-14 02:20:00,25,3,16.7,3.1,90,17.5,99,626,24.9,34,12.3,0,0,
2023-02-14 02:25:00,13,3,16.7,2.9,94,17.4,99,626,24.9,34,12.3,0,0,
2023-02-14 02:30:00,-6,3,16.7,2.8,93,17.3,99,626,24.9,34,12.3,0,0,
2023-02-14 02:35:00,-10,3,16.7,3.3,97,17.3,99,626,24.9,34,12.3,0,0,
2023-02-14 02:40:00,-4,3,16.7,3,102,17.4,99,626,24.9,34,12.3,0,0,
2023-02-14 02:45:00,-5,3,16.7,2.2,111,17.3,99,626,24.9,33,12.3,0,0,
2023-02-14 02:50:00,-6,3,16.7,2.3,117,17.3,99,626,24.8,33,12.3,0,0,
2023-02-14 02:55:00,3,3,16.7,2.5,112,17.2,99,626,24.8,33,12.3,0,0,
2023-02-14 05:05:00,99999,99999,0,3.4,107,17,99,626,21.3,39,12.3,0,128,
2023-02-14 05:10:00,99999,99999,0,3.3,104,17,99,626,21.3,40,12.4,0,0,
2023-02-14 05:15:00,99999,99999,0,3.7,104,17,99,626,21.2,39,12.4,0,0,
2023-02-14 05:20:00,99999,99999,0,3.5,104,17,99,626,21.2,39,12.4,0,0,
2023-02-14 05:25:00,99999,99999,5.5,3.5,101,17,99,626,21.1,41,12.3,0,256,
2023-02-14 05:30:00,99999,99999,16.7,3.3,99,17,99,626,20.6,44,12.3,0,256,
2023-02-14 05:35:00,99999,99999,16.7,3.4,99,17,99,626,20.5,45,12.3,0,256,
2023-02-14 05:40:00,99999,99999,16.7,3,93,17,99,626,20.7,45,12.3,0,256,
2023-02-14 05:45:00,60008,99999,16.7,3.2,98,17.1,99,626,20.9,44,12.3,0,256,
2023-02-14 05:50:00,-5,99999,16.7,3.3,98,17.1,99,626,21.1,43,12.3,0,256,
2023-02-14 05:55:00,-11,99999,16.7,3.4,107,17.1,99,626,20.8,41,12.3,0,256,
2023-02-14 06:00:00,1,2,16.7,3.6,107,17.2,99,626,20.7,42,12.3,0,256,
2023-02-14 06:05:00,0,2,16.1,3.4,108,17.3,99,626,20.8,43,12.3,0,256,
2023-02-14 06:10:00,-8,2,16.7,3,100,17.5,99,626,20.9,43,12.3,0,256,
2023-02-14 06:15:00,-15,2,16.7,1.8,84,17.6,99,626,21.1,43,12.3,0,256,
2023-02-14 06:20:00,-15,2,16.7,1.8,80,17.7,99,626,21.2,42,12.3,0,256,
2023-02-14 06:25:00,-11,2,16.7,1.5,88,17.6,99,626,21.4,41,12.3,0,256,
2023-02-14 06:30:00,-6,2,16.7,2,91,17.6,99,626,21.5,41,12.3,0,256,
2023-02-14 06:35:00,-4,2,16.7,2.8,101,17.6,99,626,21.6,41,12.3,0,256,
2023-02-14 06:40:00,-11,2,16.7,2.8,99,17.6,99,626,21.8,40,12.3,0,256,
2023-02-14 06:45:00,-12,2,16.7,3.3,104,17.7,99,626,22,40,12.3,0,256,
2023-02-14 06:50:00,-12,2,16.7,3.2,101,17.8,99,626,22.3,40,12.3,0,256,
2023-02-14 06:55:00,7,2,16.7,3.1,100,17.9,99,626,22.5,40,12.3,0,256,
2023-02-14 07:00:00,6,-11,16.7,3.1,104,18.1,99,626,22.7,39,12.3,0,0,
2023-02-14 07:05:00,-8,-11,16.7,3.5,93,18.1,99,626,22.9,38,12.3,0,0,
2023-02-14 07:10:00,-15,-11,16.7,3.1,92,18.3,99,626,23.2,38,12.3,0,0,
2023-02-14 07:15:00,-13,-11,16.7,2.9,89,18.5,99,626,23.5,38,12.3,0,0,
2023-02-14 07:20:00,3,-11,16.7,3,87,18.7,99,626,23.8,37,12.3,0,0,
2023-02-14 07:25:00,13,-11,16.7,3.2,81,18.7,99,626,24,37,12.3,0,0,
2023-02-14 07:30:00,14,-11,16.7,3,84,18.9,99,626,24.2,36,12.3,0,0,
2023-02-14 07:35:00,7,-11,16.7,3.5,83,19.1,99,626,24.3,36,12.3,0,0,
2023-02-14 07:40:00,3,-11,16.7,2.9,79,19.6,99,626,24.5,36,12.3,0,0,
2023-02-14 07:45:00,3,-11,16.7,3.6,81,19.7,99,626,24.7,36,12.3,0,0,
2023-02-14 07:50:00,-4,-11,16.7,3.8,75,19.6,99,626,24.9,35,12.3,0,0,
2023-02-14 07:55:00,-5,-11,16.7,3.4,72,19.5,99,626,25,35,12.3,0,0,
2023-02-14 08:00:00,-7,5,16.7,3.8,83,19.4,99,626,25.1,35,12.3,0,0,
2023-02-14 08:05:00,15,5,16.7,3.4,81,19.7,99,626,25.1,34,12.3,0,0,
2023-02-14 08:10:00,18,5,16.7,3.3,76,19.7,99,626,25.2,35,12.3,0,0,
2023-02-14 08:15:00,23,5,16.7,3.5,80,19.8,99,626,25.3,35,12.3,0,0,
2023-02-14 08:20:00,11,5,16.7,4.1,75,19.8,99,626,25.4,34,12.3,0,0,
2023-02-14 08:25:00,10,5,16.7,3.6,72,19.9,99,626,25.5,34,12.3,0,0,
2023-02-14 08:30:00,14,5,16.7,3.8,68,20.3,99,626,25.6,34,12.3,0,0,
2023-02-14 08:35:00,16,5,16.7,3.2,65,20.4,99,626,25.6,34,12.3,0,0,
2023-02-14 08:40:00,12,5,16.7,3.5,68,20.4,99,626,25.6,34,12.3,0,0,
2023-02-14 08:45:00,5,5,16.7,4.3,64,20.5,99,626,25.7,34,12.3,0,0,
2023-02-14 08:50:00,5,5,16.7,4,65,20.9,97,626,25.9,34,12.3,0,0,
2023-02-14 08:55:00,0,5,16.7,4.6,75,20.9,96,626,26,34,12.3,0,0,
2023-02-14 09:00:00,1,9,16.7,3.5,67,21,96,626,26.1,33,12.3,0,0,
2023-02-14 09:05:00,6,9,16.7,4.7,74,21.2,94,626,26.2,33,12.3,0,0,
2023-02-14 09:10:00,6,9,16.7,4.3,79,21.3,94,626,26.2,33,12.3,0,0,
2023-02-14 09:15:00,12,9,16.7,3.8,81,21.1,95,626,26.3,33,12.3,0,0,
2023-02-14 09:20:00,-3,9,16.7,3.4,79,21.1,96,626,26.3,33,12.3,0,0,
2023-02-14 09:25:00,5,9,16.7,3.6,77,21.2,95,626,26.4,33,12.3,0,0,
2023-02-14 09:30:00,5,9,16.7,3.6,76,21.4,94,626,26.4,32,12.3,0,0,
2023-02-14 09:35:00,13,9,16.7,3.2,68,21.6,93,626,26.3,32,12.3,0,0,
2023-02-14 09:40:00,21,9,16.7,2.8,56,21.7,92,626,26.2,32,12.3,0,0,
2023-02-14 09:45:00,12,9,16.7,2.7,58,22,92,626,26.2,33,12.3,0,0,
2023-02-14 09:50:00,0,9,16.7,3.1,58,22.4,89,626,26.3,33,12.3,0,0,
2023-02-14 09:55:00,3,9,16.7,4.5,47,22.3,87,626,26.5,32,12.3,0,0,
2023-02-14 10:00:00,9,7,16.7,3.9,52,22.2,86,626,26.5,32,12.3,0,0,
2023-02-14 10:05:00,14,7,16.7,4.3,46,22.1,85,626,26.4,32,12.3,0,0,
2023-02-14 10:10:00,7,7,16.7,4.5,51,22.3,84,626,26.3,32,12.3,0,0,
2023-02-14 10:15:00,14,7,16.7,3.8,52,22.6,82,626,26.3,32,12.3,0,0,
2023-02-14 10:20:00,29,7,16.7,4,50,22.7,81,626,26.4,33,12.3,0,0,
2023-02-14 10:25:00,23,7,16.7,3.9,48,22.5,81,626,26.5,33,12.3,0,0,
2023-02-14 10:30:00,5,7,16.7,3.6,52,22.5,81,626,26.5,32,12.3,0,0,
2023-02-14 10:35:00,-12,7,16.7,3.4,57,22.4,82,626,26.4,32,12.3,0,0,
2023-02-14 10:40:00,-1,7,16.7,2.7,56,22.7,81,626,26.4,33,12.3,0,0,
2023-02-14 10:45:00,23,7,16.7,3.1,68,23.5,77,626,26.4,33,12.3,0,0,
2023-02-14 10:50:00,22,7,16.7,3.1,54,23.7,75,626,26.5,33,12.3,0,0,
2023-02-14 10:55:00,-4,7,16.7,3.2,77,23.8,75,626,26.7,33,12.3,0,0,
2023-02-14 13:05:00,99999,99999,0,3.3,74,27.1,58,624,25.1,39,12.3,0,128,
2023-02-14 13:10:00,99999,99999,0,2.8,66,27,57,624,25.1,40,12.4,0,0,
2023-02-14 13:15:00,99999,99999,0,2.9,46,27.3,56,624,24.7,40,12.4,0,0,
2023-02-14 13:20:00,99999,99999,0,2.3,66,27,58,624,24,39,12.4,0,0,
2023-02-14 13:25:00,99999,99999,2.6,3,50,27.8,56,624,23.3,38,12.3,0,256,
2023-02-14 13:30:00,99999,99999,16.7,3.1,60,27.9,54,624,23.4,37,12.3,0,256,
2023-02-14 13:35:00,99999,99999,16.7,2.2,57,27.6,56,624,23.5,39,12.3,0,256,
2023-02-14 13:40:00,99999,99999,16.7,3,43,27.7,55,624,23.6,39,12.3,0,256,
2023-02-14 13:45:00,79995,99999,16.7,3.1,30,26.7,57,624,23.7,38,12.3,0,256,
2023-02-14 13:50:00,-12,99999,16.7,2.6,57,27,58,624,23.7,39,12.3,0,256,
2023-02-14 13:55:00,6,99999,16.7,2.4,61,27.6,55,624,23.8,39,12.3,0,256,
2023-02-14 14:00:00,20,3,16.7,2.4,46,28.1,53,624,23.9,38,12.3,0,256,
2023-02-14 14:05:00,17,3,16.7,2.3,51,27.8,54,624,23.9,38,12.3,0,256,
2023-02-14 14:10:00,6,3,16.7,2,55,27.6,55,624,24,38,12.3,0,256,
2023-02-14 14:15:00,11,3,16.7,2.3,50,27.7,54,624,24.1,37,12.3,0,256,
2023-02-14 14:20:00,8,3,16.7,2.6,86,27.4,55,624,24.2,37,12.3,0,256,
2023-02-14 14:25:00,15,3,16.7,2.1,81,27.3,57,624,24.4,38,12.3,0,256,
2023-02-14 14:30:00,5,3,16.7,2.4,89,27.2,56,624,24.5,37,12.3,0,256,
2023-02-14 14:35:00,9,3,16.7,2.6,92,26.6,58,624,24.5,37,12.3,0,256,
2023-02-14 14:40:00,2,3,16.7,1.8,109,27.5,55,624,24.5,37,12.3,0,256,
2023-02-14 14:45:00,-6,3,16.7,2.8,88,27.1,57,624,24.6,36,12.3,0,256,
2023-02-14 14:50:00,-10,3,16.7,2.4,83,26.5,58,624,24.6,36,12.3,0,256,
2023-02-14 14:55:00,6,3,16.7,2.2,107,26.2,58,624,24.6,36,12.3,0,256,
2023-02-14 15:00:00,20,7,16.7,1.6,89,26.3,59,624,24.7,36,12.3,0,0,
2023-02-14 15:05:00,19,7,16.7,1.1,53,26.5,57,624,24.8,35,12.3,0,0,
2023-02-14 15:10:00,23,7,16.7,0.4,39,27.7,52,624,25,35,12.3,0,0,
2023-02-14 15:15:00,4,7,16.7,1.8,88,28.7,50,624,25.3,35,12.3,0,0,
2023-02-14 15:20:00,-1,7,16.7,0.8,356,29.6,48,624,25.6,35,12.3,0,0,
2023-02-14 15:25:00,-3,7,16.7,1.2,42,30.6,44,623,25.9,34,12.3,0,0,
2023-02-14 15:30:00,9,7,16.7,2,142,29.6,46,623,26.1,33,12.3,0,0,
2023-02-14 15:35:00,8,7,16.7,2,98,28.8,49,623,26.4,33,12.3,0,0,
2023-02-14 15:40:00,10,7,16.7,0.7,71,28.7,51,623,26.4,33,12.3,0,0,
2023-02-14 15:45:00,22,7,16.7,1.8,109,28.9,51,623,26.5,33,12.3,0,0,
2023-02-14 15:50:00,29,7,16.7,2.3,74,28.1,52,623,26.5,32,12.3,0,0,
2023-02-14 15:55:00,25,7,16.7,1.9,62,27.3,53,623,26.5,32,12.3,0,0,
2023-02-14 16:00:00,14,14,16.7,2.6,86,27,55,623,26.6,33,12.3,0,0,
2023-02-14 16:05:00,22,14,16.7,4.2,103,26.4,58,623,26.7,33,12.3,0,0,
2023-02-14 16:10:00,37,14,16.7,3.5,111,26.2,59,623,26.6,33,12.3,0,0,
2023-02-14 16:15:00,31,14,16.7,2.5,115,26.5,58,623,26.6,33,12.3,0,0,
2023-02-14 16:20:00,24,14,16.7,2.1,112,26.8,57,623,26.6,32,12.3,0,0,
2023-02-14 16:25:00,2,14,16.7,2.3,97,26.5,58,623,26.6,32,12.3,0,0,
2023-02-14 16:30:00,8,14,16.7,2.9,104,26.2,61,623,26.6,33,12.3,0,0,
2023-02-14 16:35:00,19,14,16.7,2.7,92,25.9,62,623,26.6,33,12.3,0,0,
2023-02-14 16:40:00,52,14,16.7,2.5,90,25.9,62,623,26.5,33,12.3,0,0,
2023-02-14 16:45:00,201,14,16.7,2.8,92,25.8,62,623,26.5,33,12.3,0,0,
2023-02-14 16:50:00,327,14,16.7,2.6,104,25.7,62,623,26.5,33,12.3,0,0,
2023-02-14 16:55:00,331,14,16.7,2.1,106,25.7,62,623,26.6,33,12.3,0,0,
2023-02-14 17:00:00,181,89,16.7,2,104,25.7,62,623,26.6,33,12.3,0,0,
2023-02-14 17:05:00,16,89,16.7,1.9,113,25.7,62,623,26.6,33,12.3,0,0,
2023-02-14 17:10:00,-15,89,16.7,2,101,25.7,62,623,26.6,32,12.3,0,0,
2023-02-14 17:15:00,-15,89,16.7,1.5,100,25.7,63,623,26.6,33,12.3,0,0,
2023-02-14 17:20:00,-6,89,16.7,1.5,102,25.7,62,623,26.6,33,12.3,0,0,
2023-02-14 17:25:00,21,89,16.7,1.9,94,25.6,62,623,26.7,32,12.3,0,0,
2023-02-14 17:30:00,27,89,16.7,2.4,93,25.5,63,623,26.6,33,12.3,0,0,
2023-02-14 17:35:00,22,89,16.7,1.5,95,25.4,64,623,26.6,33,12.3,0,0,
2023-02-14 17:40:00,27,89,16.7,1.4,105,25.4,65,623,26.5,33,12.3,0,0,
2023-02-14 17:45:00,28,89,16.7,3.2,25,25,70,623,26.5,34,12.3,0,0,
2023-02-14 17:50:00,36,89,16.7,4,333,24.2,75,623,26.5,34,12.3,0,0,
2023-02-14 17:55:00,28,89,16.7,3.3,338,23.9,78,624,26.5,35,12.3,0,0,
2023-02-14 18:00:00,17,19,16.7,4,335,23.5,81,624,26.3,34,12.3,0,0,
2023-02-14 18:05:00,4,19,16.1,3.2,323,23,91,624,26.1,37,12.3,0,0,
2023-02-14 18:10:00,3,19,16.7,2.7,331,22.9,93,624,26.2,36,12.3,0,0,
2023-02-14 18:15:00,-2,19,16.7,3.6,335,22.7,95,624,26.2,36,12.3,0,0,
2023-02-14 18:20:00,3,19,16.7,3,337,22.4,95,624,26.2,35,12.3,0,0,
2023-02-14 18:25:00,10,19,16.7,2.6,346,22.1,96,624,26.2,35,12.3,0,0,
2023-02-14 18:30:00,27,19,16.7,1.8,342,22,96,624,26.1,34,12.3,0,0,
2023-02-14 18:35:00,36,19,16.7,1.4,328,22,96,624,26.1,35,12.3,0,0,
2023-02-14 18:40:00,36,19,16.7,1.2,330,22.1,96,624,26.2,35,12.3,0,0,
2023-02-14 18:45:00,27,19,16.7,1.2,343,22.2,97,624,26.2,35,12.3,0,0,
2023-02-14 18:50:00,14,19,16.7,1.2,348,22.1,97,624,26.2,35,12.3,0,0,
2023-02-14 18:55:00,13,19,16.7,1.7,332,22,98,624,26.2,35,12.3,0,0,
2023-02-14 19:00:00,14,20,16.7,1.9,328,21.8,99,624,26.1,35,12.3,0,0,
2023-02-14 21:05:00,99999,99999,0,2.5,54,21.5,99,624,23.2,39,12.3,0,128,
2023-02-14 21:10:00,99999,99999,0,3.2,51,21.5,99,624,23.1,40,12.4,0,0,
2023-02-14 21:15:00,99999,99999,0,3.5,53,21.6,99,624,22.7,40,12.4,0,0,
2023-02-14 21:20:00,99999,99999,0,3.2,57,21.5,99,624,22.2,39,12.4,0,0,
2023-02-14 21:25:00,99999,99999,2.3,3.4,57,21.5,99,625,21.8,40,12.3,0,256,
2023-02-14 21:30:00,99999,99999,16.7,3.2,59,21.4,99,625,21.3,46,12.3,0,256,
2023-02-14 21:35:00,99999,99999,16.7,3.2,58,21.3,99,625,21,48,12.3,0,256,
2023-02-14 21:40:00,99999,99999,16.7,3.2,56,21.2,99,625,20.9,48,12.3,0,256,
2023-02-14 21:45:00,80007,99999,16.7,3.5,56,21.2,99,625,20.9,48,12.3,0,256,
2023-02-14 21:50:00,9,99999,16.7,3.6,56,21.1,99,625,21,48,12.3,0,256,
2023-02-14 21:55:00,-10,99999,16.7,3.6,57,21.1,99,625,21,48,12.3,0,256,
2023-02-14 22:00:00,-15,0,16.7,3.3,64,21,99,625,21.2,48,12.3,0,256,
2023-02-14 22:05:00,-11,0,16.7,3.2,59,21,99,625,21.4,48,12.3,0,256,
2023-02-14 22:10:00,-11,0,16.7,2.7,59,20.9,99,625,21.6,47,12.3,0,256,
2023-02-14 22:15:00,-9,0,16.7,2.1,61,20.8,99,625,21.8,47,12.3,0,256,
2023-02-14 22:20:00,-10,0,16.7,2,70,20.7,99,625,22.1,46,12.3,0,256,
2023-02-14 22:25:00,-5,0,16.7,1.7,84,20.7,99,625,22.2,46,12.3,0,256,
2023-02-14 22:30:00,-3,0,16.7,1.8,85,20.6,99,625,22.4,46,12.3,0,256,
2023-02-14 22:35:00,3,0,16.7,1.6,78,20.6,99,625,22.7,45,12.3,0,256,
2023-02-14 22:40:00,4,0,16.7,1.6,75,20.5,99,625,23,45,12.3,0,256,
2023-02-14 22:45:00,2,0,16.7,2.3,71,20.4,99,625,23.2,44,12.3,0,256,
2023-02-14 22:50:00,0,0,16.7,2.1,66,20.4,99,625,23.5,43,12.3,0,256,
2023-02-14 22:55:00,-15,0,16.7,1.9,62,20.3,99,625,23.5,42,12.3,0,256,
2023-02-14 23:00:00,-15,-6,16.7,2.2,62,20.3,99,625,23.6,42,12.3,0,0,
2023-02-14 23:05:00,-15,-6,16.7,2,58,20.2,99,625,23.9,42,12.3,0,0,
2023-02-14 23:10:00,3,-6,16.7,1.9,58,20.2,99,625,24.2,41,12.3,0,0,
2023-02-14 23:15:00,-12,-6,16.7,2.2,63,20.2,99,625,24.5,41,12.3,0,0,
2023-02-14 23:20:00,-7,-6,16.7,2.2,65,20.2,99,625,24.8,40,12.3,0,0,
2023-02-14 23:25:00,-11,-6,16.7,2.2,61,20.2,99,625,24.9,39,12.3,0,0,
2023-02-14 23:30:00,7,-6,16.7,2.4,57,20.1,99,625,24.9,38,12.3,0,0,
2023-02-14 23:35:00,10,-6,16.7,2.6,57,20,99,625,25.1,38,12.3,0,0,
2023-02-14 23:40:00,4,-6,16.7,2.9,52,19.9,99,625,25.3,38,12.3,0,0,
2023-02-14 23:45:00,0,-6,16.7,2.9,37,19.9,99,625,25.4,37,12.3,0,0,
2023-02-14 23:50:00,-7,-6,16.7,2.9,25,19.9,99,625,25.5,37,12.3,0,0,
2023-02-14 23:55:00,1,-6,16.7,2.5,17,19.8,99,625,25.5,36,12.3,0,0,
2023-02-15 00:00:00,10,6,16.7,2.7,24,19.8,99,625,25.4,36,12.3,0,0,
2023-02-15 00:05:00,18,6,16.1,2.5,28,19.8,99,625,25.3,37,12.3,0,0,
2023-02-15 00:10:00,17,6,16.7,2.3,45,19.7,99,625,25.3,37,12.3,0,0,
2023-02-15 00:15:00,14,6,16.7,3,47,19.7,99,625,25.5,37,12.3,0,0,
2023-02-15 00:20:00,16,6,16.7,2.7,43,19.7,99,625,25.6,36,12.3,0,0,
2023-02-15 00:25:00,9,6,16.7,3,30,19.6,99,625,25.7,36,12.3,0,0,
2023-02-15 00:30:00,1,6,16.7,2.7,35,19.6,99,625,25.7,36,12.3,0,0,
2023-02-15 00:35:00,-11,6,16.7,2.5,17,19.6,99,625,25.7,36,12.3,0,0,
2023-02-15 00:40:00,-7,6,16.7,2.9,29,19.5,99,625,25.8,36,12.3,0,0,
2023-02-15 00:45:00,-1,6,16.7,3.6,32,19.4,99,625,25.8,36,12.3,0,0,
2023-02-15 00:50:00,0,6,16.7,3.2,37,19.4,99,625,25.9,35,12.3,0,0,
2023-02-15 00:55:00,0,6,16.7,2.7,41,19.4,99,625,25.9,35,12.3,0,0,
2023-02-15 01:00:00,-1,7,16.7,2.5,39,19.4,99,625,25.9,35,12.3,0,0,
2023-02-15 01:05:00,12,7,16.7,2.8,41,19.4,99,625,25.8,35,12.3,0,0,
2023-02-15 01:10:00,20,7,16.7,2.6,41,19.3,99,625,25.8,35,12.3,0,0,
2023-02-15 01:15:00,13,7,16.7,2.5,47,19.3,99,625,25.9,35,12.3,0,0,
2023-02-15 01:20:00,0,7,16.7,2.2,49,19.2,99,625,25.9,35,12.3,0,0,
2023-02-15 01:25:00,-7,7,16.7,1.9,52,19.2,99,625,25.9,35,12.3,0,0,
2023-02-15 01:30:00,-2,7,16.7,1.7,51,19.1,99,624,25.9,35,12.3,0,0,
2023-02-15 01:35:00,4,7,16.7,1.9,50,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 01:40:00,-12,7,16.7,1.5,41,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 01:45:00,-12,7,16.7,1.6,31,19.2,99,624,25.8,35,12.3,0,0,
2023-02-15 01:50:00,-4,7,16.7,1.2,353,19.2,99,624,25.8,35,12.3,0,0,
2023-02-15 01:55:00,12,7,16.7,1.8,351,19.2,99,624,25.9,35,12.3,0,0,
2023-02-15 02:00:00,13,2,16.7,1.5,339,19.2,99,624,25.9,35,12.3,0,0,
2023-02-15 02:05:00,6,2,16.7,0.8,341,19.2,99,624,25.8,35,12.3,0,0,
2023-02-15 02:10:00,4,2,16.7,0.4,336,19.2,99,624,25.8,35,12.3,0,0,
2023-02-15 02:15:00,2,2,16.7,0.4,349,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 02:20:00,5,2,16.7,0.4,9,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 02:25:00,10,2,16.7,0.3,7,19.2,99,624,25.8,35,12.3,0,0,
2023-02-15 02:30:00,21,2,16.7,0.3,42,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 02:35:00,16,2,16.7,0.3,47,19.1,99,624,25.8,35,12.3,0,0,
2023-02-15 02:40:00,10,2,16.7,0.3,48,19.1,99,624,25.7,35,12.3,0,0,
2023-02-15 02:45:00,-7,2,16.7,0.3,58,19,99,624,25.7,35,12.3,0,0,
2023-02-15 02:50:00,1,2,16.7,0.3,57,19,99,624,25.7,35,12.3,0,0,
2023-02-15 02:55:00,9,2,16.7,0.3,57,18.9,99,624,25.7,35,12.3,0,0,
2023-02-15 03:00:00,18,8,16.7,0.3,58,18.9,99,624,25.7,35,12.3,0,0,
2023-02-15 05:05:00,99999,99999,0,0.9,56,18.3,99,623,22.5,39,12.3,0,128,
2023-02-15 05:10:00,99999,99999,0,0.9,62,18.2,99,623,22.4,40,12.4,0,0,
2023-02-15 05:15:00,99999,99999,0,0.9,70,18.2,99,623,22.4,40,12.4,0,0,
2023-02-15 05:20:00,99999,99999,0,0.8,65,18.2,99,623,22.4,39,12.4,0,0,
2023-02-15 05:25:00,99999,99999,2.3,0.8,76,18.1,99,623,22.3,41,12.3,0,256,
2023-02-15 05:30:00,99999,99999,16.7,0.9,98,18.2,99,623,21.3,42,12.3,0,256,
2023-02-15 05:35:00,99999,99999,16.7,0.9,103,18.1,99,623,20.7,44,12.3,0,256,
2023-02-15 05:40:00,99999,99999,16.7,0.5,93,18.1,99,623,20.4,45,12.3,0,256,
2023-02-15 05:45:00,80004,99999,16.7,0.5,67,18.1,99,624,20.3,46,12.3,0,256,
2023-02-15 05:50:00,6,99999,16.7,0.4,72,18.2,99,624,20.3,46,12.3,0,256,
2023-02-15 05:55:00,-11,99999,16.7,0.4,60,18.2,99,624,20.4,46,12.3,0,256,
2023-02-15 06:00:00,-15,1,16.7,1.7,70,18.2,99,624,20.5,46,12.3,0,256,
2023-02-15 06:05:00,-14,1,16.1,2.2,70,18.2,99,624,20.5,46,12.3,0,256,
2023-02-15 06:10:00,-2,1,16.7,3.2,74,18.3,99,624,20.6,46,12.3,0,256,
2023-02-15 06:15:00,5,1,16.7,3.6,78,18.3,99,624,20.8,47,12.3,0,256,
2023-02-15 06:20:00,-5,1,16.7,3,79,18.4,99,624,21,47,12.3,0,256,
2023-02-15 06:25:00,-4,1,16.7,3.2,77,18.4,99,624,21.3,47,12.3,0,256,
2023-02-15 06:30:00,2,1,16.7,2.6,71,18.5,99,624,21.5,46,12.3,0,256,
2023-02-15 06:35:00,7,1,16.7,3.2,75,18.6,99,624,21.8,46,12.3,0,256,
2023-02-15 06:40:00,-4,1,16.7,3.5,74,18.7,99,624,22,45,12.3,0,256,
2023-02-15 06:45:00,-9,1,16.7,3.2,75,18.7,99,624,22.2,45,12.3,0,256,
2023-02-15 06:50:00,2,1,16.7,3.5,68,18.7,99,624,22.5,44,12.3,0,256,
2023-02-15 06:55:00,30,1,16.7,3.2,70,18.6,99,624,22.8,43,12.3,0,256,
2023-02-15 07:00:00,21,2,16.7,3.2,71,18.6,99,624,23.1,42,12.3,0,0,
2023-02-15 07:05:00,3,2,16.7,2.6,65,18.7,99,624,23.4,42,12.3,0,0,
2023-02-15 07:10:00,-6,2,16.7,2.9,69,18.8,99,624,23.6,41,12.3,0,0,
2023-02-15 07:15:00,0,2,16.7,3.3,65,18.8,99,624,23.8,40,12.3,0,0,
2023-02-15 07:20:00,10,2,16.7,2.7,62,18.8,99,624,24.1,40,12.3,0,0,
2023-02-15 07:25:00,3,2,16.7,3,79,18.9,99,624,24.3,39,12.3,0,0,
2023-02-15 07:30:00,13,2,16.7,2.8,72,18.8,99,624,24.5,39,12.3,0,0,
2023-02-15 07:35:00,18,2,16.7,2.6,73,18.9,99,624,24.7,38,12.3,0,0,
2023-02-15 07:40:00,18,2,16.7,2.3,70,19.3,99,624,24.8,38,12.3,0,0,
2023-02-15 07:45:00,9,2,16.7,2.2,61,19.8,99,624,24.9,37,12.3,0,0,
2023-02-15 07:50:00,6,2,16.7,2.4,65,20.3,99,624,25.1,37,12.3,0,0,
2023-02-15 07:55:00,6,2,16.7,2.4,80,20.2,99,624,25.3,37,12.3,0,0,
2023-02-15 08:00:00,9,10,16.7,2.4,81,20.3,99,624,25.4,37,12.3,0,0,
2023-02-15 08:05:00,13,10,16.7,2.8,71,20.6,99,624,25.6,36,12.3,0,0,
2023-02-15 08:10:00,22,10,16.7,2.7,66,21,99,624,25.7,36,12.3,0,0,
2023-02-15 08:15:00,20,10,16.7,2.8,63,21.5,98,624,25.8,36,12.3,0,0,
2023-02-15 08:20:00,13,10,16.7,2.4,60,22.1,95,624,26,36,12.3,0,0,
2023-02-15 08:25:00,6,10,16.7,2.8,74,22,95,624,26.2,35,12.3,0,0,
2023-02-15 08:30:00,4,10,16.7,2.3,66,22,97,624,26.3,35,12.3,0,0,
2023-02-15 08:35:00,9,10,16.7,2.2,68,22,95,624,26.4,35,12.3,0,0,
2023-02-15 08:40:00,9,10,16.7,2.5,58,22.1,94,624,26.4,34,12.3,0,0,
2023-02-15 08:45:00,18,10,16.7,2.4,73,22.2,94,624,26.3,34,12.3,0,0,
2023-02-15 08:50:00,21,10,16.7,2.3,71,22.4,93,624,26.3,34,12.3,0,0,
2023-02-15 08:55:00,20,10,16.7,2.2,46,22.5,92,624,26.5,34,12.3,0,0,
