Time,ConcRT (ug/m3),ConcHR (ug/m3),Flow (lpm),WS (m/s),WD (Deg),AT (C),RH (%),BP (mmHg),FT (C),FRH (%),BV (V),PM,Status,
2023-04-07 19:30:00,99999,99999,0,0.5,341,17.1,54,632,18.1,18,12.5,0,0,
2023-04-07 19:35:00,99999,99999,11.7,0.4,307,16.9,54,632,17.9,29,12.4,0,256,
2023-04-07 19:40:00,99999,99999,16.7,0.4,344,16.9,54,632,17.7,32,12.4,0,256,
2023-04-07 19:45:00,99999,99999,16.7,0.8,342,16.7,54,632,17.7,32,12.4,0,256,
2023-04-07 19:50:00,99999,99999,16.7,1.2,331,17.1,53,632,17.8,32,12.4,0,256,
2023-04-07 19:55:00,20042,99999,16.7,1.5,329,17.1,53,632,18,32,12.4,0,256,
2023-04-07 20:00:00,23,44,16.7,1.2,358,16.9,54,632,18.2,32,12.4,0,256,
2023-04-07 20:05:00,18,44,16.7,0.8,359,16.6,55,632,18.5,32,12.4,0,256,
2023-04-07 20:10:00,17,44,16.7,0.9,11,16.5,55,632,18.8,31,12.4,0,256,
2023-04-07 20:15:00,20,44,16.7,0.7,5,16.4,56,632,19,31,12.4,0,256,
2023-04-07 20:20:00,12,44,16.7,0.7,336,16.2,57,632,19.3,31,12.4,0,256,
2023-04-07 20:25:00,14,44,16.7,0.5,12,15.8,59,632,19.6,31,12.4,0,256,
2023-04-07 20:30:00,18,44,16.7,0.9,19,15.7,59,632,19.8,30,12.4,0,256,
2023-04-07 20:35:00,20,44,16.7,0.5,17,15.6,59,632,20.1,30,12.4,0,256,
2023-04-07 20:40:00,11,44,16.6,0.8,7,15.5,60,632,20.3,30,12.4,0,256,
2023-04-07 20:45:00,7,44,16.7,1,335,15.6,59,632,20.6,29,12.4,0,256,
2023-04-07 20:50:00,14,44,16.7,0.5,329,15.6,59,632,20.9,29,12.4,0,256,
2023-04-07 20:55:00,21,44,16.7,0.6,316,15.6,59,632,21.1,28,12.4,0,256,
2023-04-07 21:00:00,17,10,16.7,0.6,333,15.7,58,632,21.5,28,12.4,0,0,
2023-04-07 21:05:00,3,10,16.7,0.6,318,15.7,58,632,21.8,27,12.4,0,0,
2023-04-07 21:10:00,5,10,16.7,0.3,300,15.6,59,632,22.1,27,12.4,0,0,
2023-04-07 21:15:00,1,10,16.7,0.8,329,15.7,58,632,22.4,26,12.4,0,0,
2023-04-07 21:20:00,5,10,16.7,0.4,322,15.7,58,632,22.7,26,12.4,0,0,
2023-04-07 21:25:00,8,10,16.7,0.3,322,15.3,60,633,22.9,26,12.4,0,0,
2023-04-07 21:30:00,5,10,16.7,0.3,322,15,61,633,23,25,12.4,0,0,
2023-04-07 21:35:00,-2,10,16.7,0.3,322,14.8,62,633,23.1,25,12.4,0,0,
2023-04-07 21:40:00,0,10,16.7,0.3,322,14.7,63,633,23.2,25,12.4,0,0,
2023-04-07 21:45:00,25,10,16.7,0.7,317,14.6,64,633,23.3,25,12.4,0,0,
2023-04-07 21:50:00,37,10,16.7,0.9,331,14.4,64,633,23.3,25,12.4,0,0,
2023-04-07 21:55:00,27,10,16.7,1,350,14.4,64,633,23.3,25,12.4,0,0,
2023-04-07 22:00:00,10,12,16.7,1,356,14.5,63,633,23.3,25,12.4,0,0,
2023-04-07 22:05:00,2,12,16.7,0.5,13,14.6,63,633,23.2,25,12.4,0,0,
2023-04-07 22:10:00,7,12,16.7,0.7,359,14.6,63,633,23.2,25,12.4,0,0,
2023-04-07 22:15:00,0,12,16.7,0.7,353,14.4,64,633,23.3,25,12.4,0,0,
2023-04-07 22:20:00,11,12,16.7,1.1,344,14.8,62,633,23.3,25,12.4,0,0,
2023-04-07 22:25:00,15,12,16.7,0.7,345,14.9,62,633,23.3,25,12.4,0,0,
2023-04-07 22:30:00,26,12,16.7,0.8,10,14.9,61,633,23.3,25,12.4,0,0,
2023-04-07 22:35:00,23,12,16.6,0.5,320,14.8,62,633,23.4,24,12.4,0,0,
2023-04-07 22:40:00,20,12,16.7,0.5,332,14.5,64,633,23.4,25,12.4,0,0,
2023-04-07 22:45:00,23,12,16.7,0.6,5,14.9,63,633,23.4,25,12.4,0,0,
2023-04-07 22:50:00,31,12,16.7,0.4,25,14.8,64,633,23.4,25,12.4,0,0,
2023-04-07 22:55:00,30,12,16.7,0.4,357,14.6,65,633,23.4,25,12.4,0,0,
2023-04-07 23:00:00,30,24,16.7,0.6,333,14.5,66,633,23.5,25,12.4,0,0,
2023-04-07 23:05:00,26,24,16.7,0.5,340,14.4,67,633,23.5,25,12.4,0,0,
2023-04-07 23:10:00,7,24,16.7,0.5,303,14.5,67,633,23.5,25,12.4,0,0,
2023-04-07 23:15:00,-2,24,16.7,0.3,296,14.3,68,633,23.4,25,12.4,0,0,
2023-04-07 23:20:00,-8,24,16.7,0.6,308,14,70,633,23.4,25,12.4,0,0,
2023-04-07 23:25:00,15,24,16.7,0.8,331,14,71,633,23.4,25,12.4,0,0,
2023-04-07 23:30:00,25,24,16.7,0.6,336,13.8,71,633,23.3,26,12.4,0,0,
2023-04-07 23:35:00,37,24,16.7,0.7,335,13.8,72,633,23.2,26,12.4,0,0,
2023-04-07 23:40:00,37,24,16.6,1.1,323,13.9,72,633,23.2,26,12.4,0,0,
2023-04-07 23:45:00,45,24,16.7,0.8,334,13.7,73,633,23.1,26,12.4,0,0,
2023-04-07 23:50:00,38,24,16.7,0.6,327,13.4,75,633,23,26,12.4,0,0,
2023-04-07 23:55:00,37,24,16.7,0.6,328,13.4,75,633,23,26,12.4,0,0,
2023-04-08 00:00:00,33,33,16.7,1,326,13.6,75,633,22.9,26,12.4,0,0,
2023-04-08 00:05:00,43,33,16.1,0.8,335,13.6,75,633,22.6,27,12.4,0,0,
2023-04-08 00:10:00,35,33,16.7,0.5,338,13.4,75,633,22.6,28,12.4,0,0,
2023-04-08 00:15:00,40,33,16.7,0.7,325,13.3,76,633,22.6,28,12.4,0,0,
2023-04-08 00:20:00,24,33,16.6,0.9,322,13,78,633,22.5,28,12.4,0,0,
2023-04-08 00:25:00,32,33,16.6,0.9,323,12.6,81,633,22.5,28,12.4,0,0,
2023-04-08 00:30:00,34,33,16.7,0.3,352,12.2,84,633,22.3,28,12.4,0,0,
2023-04-08 00:35:00,37,33,16.7,0.4,352,12.1,85,633,22.2,28,12.4,0,0,
2023-04-08 00:40:00,39,33,16.7,1.1,330,12.2,84,633,22.2,28,12.4,0,0,
2023-04-08 00:45:00,37,33,16.7,1,334,12.2,83,633,22,28,12.4,0,0,
2023-04-08 00:50:00,37,33,16.7,0.6,328,12.2,83,633,22,28,12.4,0,0,
2023-04-08 00:55:00,37,33,16.7,0.7,355,12.2,83,633,21.9,28,12.4,0,0,
2023-04-08 01:00:00,34,31,16.7,0.6,347,12.2,82,633,21.8,28,12.4,0,0,
2023-04-08 01:05:00,16,31,16.7,0.4,348,12.2,81,633,21.7,28,12.4,0,0,
2023-04-08 01:10:00,4,31,16.7,0.4,6,12.4,79,633,21.7,28,12.4,0,0,
2023-04-08 01:15:00,-15,31,16.7,0.3,32,12.4,79,633,21.7,28,12.4,0,0,
2023-04-08 01:20:00,4,31,16.7,0.3,33,12.4,78,633,21.7,28,12.4,0,0,
2023-04-08 01:25:00,28,31,16.7,0.3,32,12.5,77,633,21.7,28,12.4,0,0,
2023-04-08 01:30:00,39,31,16.7,0.5,9,12.3,78,633,21.7,28,12.4,0,0,
2023-04-08 01:35:00,29,31,16.7,0.7,328,12.5,77,633,21.7,28,12.4,0,0,
2023-04-08 01:40:00,15,31,16.7,0.3,327,12.3,77,633,21.6,28,12.4,0,0,
2023-04-08 01:45:00,14,31,16.7,0.3,328,12,79,633,21.6,27,12.4,0,0,
2023-04-08 01:50:00,20,31,16.7,0.3,333,12.3,77,633,21.6,27,12.4,0,0,
2023-04-08 01:55:00,21,31,16.7,0.3,331,12.4,76,633,21.6,27,12.4,0,0,
2023-04-08 02:00:00,28,24,16.7,0.3,332,12.4,76,633,21.6,27,12.4,0,0,
2023-04-08 02:05:00,27,24,16.7,0.3,331,12.4,75,633,21.6,27,12.4,0,0,
2023-04-08 02:10:00,25,24,16.7,0.3,328,12.3,76,633,21.6,27,12.4,0,0,
2023-04-08 02:15:00,19,24,16.7,0.5,323,12.2,76,633,21.5,27,12.4,0,0,
2023-04-08 02:20:00,17,24,16.7,0.9,313,12.2,76,633,21.5,27,12.4,0,0,
2023-04-08 02:25:00,5,24,16.7,0.7,310,12.2,76,633,21.4,27,12.4,0,0,
2023-04-08 02:30:00,11,24,16.7,0.8,317,11.9,78,632,21.4,27,12.4,0,0,
2023-04-08 02:35:00,23,24,16.7,0.8,326,11.8,78,632,21.3,27,12.4,0,0,
2023-04-08 02:40:00,31,24,16.7,0.9,323,12,77,632,21.2,27,12.4,0,0,
2023-04-08 02:45:00,17,24,16.7,0.6,314,11.9,77,632,21.2,27,12.4,0,0,
2023-04-08 02:50:00,8,24,16.7,0.3,316,11.7,78,632,21.2,27,12.4,0,0,
2023-04-08 02:55:00,18,24,16.7,0.3,328,11.6,79,632,21.1,27,12.4,0,0,
2023-04-08 03:00:00,21,17,16.7,0.6,328,11.5,79,632,21.1,27,12.4,0,0,
2023-04-08 05:05:00,99999,99999,0,0.3,20,10.6,88,633,10.5,30,12.4,0,128,
2023-04-08 05:10:00,99999,99999,0,0.3,15,10.5,89,633,10.4,31,12.5,0,0,
2023-04-08 05:15:00,99999,99999,0,0.3,15,10.2,91,633,10.3,31,12.5,0,0,
2023-04-08 05:20:00,99999,99999,0,0.3,15,10.2,91,633,10.3,31,12.5,0,0,
2023-04-08 05:25:00,99999,99999,9.8,0.3,15,10,93,633,10.2,44,12.4,0,256,
2023-04-08 05:30:00,99999,99999,16.7,0.3,15,10.2,92,633,10.1,53,12.4,0,256,
2023-04-08 05:35:00,99999,99999,16.7,0.3,15,10.2,92,633,10.2,56,12.4,0,256,
2023-04-08 05:40:00,99999,99999,16.7,0.3,12,10,92,633,10.5,56,12.4,0,256,
2023-04-08 05:45:00,20087,99999,16.7,0.3,11,9.6,93,633,10.8,54,12.4,0,256,
2023-04-08 05:50:00,77,99999,16.7,0.3,0,9.5,94,633,11.1,52,12.4,0,256,
2023-04-08 05:55:00,40,99999,16.7,0.3,9,9.5,94,633,11.5,52,12.4,0,256,
2023-04-08 06:00:00,9,51,16.7,0.3,14,9.5,94,633,11.9,51,12.4,0,256,
2023-04-08 06:05:00,-9,51,16.1,0.3,15,9.6,94,633,12.2,50,12.4,0,256,
2023-04-08 06:10:00,-14,51,16.7,0.3,15,9.7,93,633,12.7,49,12.4,0,256,
2023-04-08 06:15:00,-7,51,16.7,0.3,15,9.6,93,633,13.2,47,12.4,0,256,
2023-04-08 06:20:00,-1,51,16.7,0.3,355,9.5,94,633,13.6,46,12.4,0,256,
2023-04-08 06:25:00,14,51,16.7,0.3,264,9.3,94,633,14.1,45,12.4,0,256,
2023-04-08 06:30:00,18,51,16.7,0.3,264,9.1,95,634,14.6,43,12.4,0,256,
2023-04-08 06:35:00,25,51,16.7,0.3,264,9.1,96,634,15.1,42,12.4,0,256,
2023-04-08 06:40:00,3,51,16.7,0.3,264,9.4,95,634,15.6,42,12.4,0,256,
2023-04-08 06:45:00,4,51,16.7,0.3,265,10,92,634,16.1,41,12.4,0,256,
2023-04-08 06:50:00,2,51,16.7,0.3,300,10.4,89,634,16.5,40,12.4,0,256,
2023-04-08 06:55:00,20,51,16.7,0.3,312,10.9,87,634,17,39,12.4,0,256,
2023-04-08 07:00:00,19,11,16.7,0.3,312,11.3,85,634,17.4,38,12.4,0,0,
2023-04-08 07:05:00,17,11,16.7,0.3,312,11.6,82,634,17.8,36,12.4,0,0,
2023-04-08 07:10:00,24,11,16.7,0.3,313,11.8,80,634,18.3,36,12.4,0,0,
2023-04-08 07:15:00,31,11,16.7,0.3,313,12.2,78,634,18.8,35,12.4,0,0,
2023-04-08 07:20:00,34,11,16.7,0.3,313,12.9,74,634,19.2,34,12.4,0,0,
2023-04-08 07:25:00,20,11,16.7,0.3,326,13.3,71,634,19.7,33,12.4,0,0,
2023-04-08 07:30:00,19,11,16.7,0.3,37,13.8,69,634,20.1,32,12.4,0,0,
2023-04-08 07:35:00,18,11,16.7,0.3,35,14.1,68,634,20.5,31,12.4,0,0,
2023-04-08 07:40:00,6,11,16.7,0.3,0,14.8,66,634,21,31,12.4,0,0,
2023-04-08 07:45:00,10,11,16.7,0.3,329,15.3,63,634,21.4,30,12.4,0,0,
2023-04-08 07:50:00,35,11,16.7,0.3,329,15.9,60,634,21.9,29,12.4,0,0,
2023-04-08 07:55:00,71,11,16.7,0.3,9,16.1,59,634,22.3,28,12.4,0,0,
2023-04-08 08:00:00,78,32,16.7,0.3,138,16.7,58,634,22.9,28,12.4,0,0,
2023-04-08 08:05:00,65,32,16.7,0.3,156,16.8,58,634,23.4,27,12.4,0,0,
2023-04-08 08:10:00,37,32,16.7,0.3,135,17.6,55,634,23.9,27,12.4,0,0,
2023-04-08 08:15:00,8,32,16.7,0.3,162,17.9,51,634,24.5,25,12.4,0,0,
2023-04-08 08:20:00,6,32,16.7,0.3,148,18.5,50,634,25,24,12.4,0,0,
2023-04-08 08:25:00,14,32,16.7,0.3,176,19.1,50,634,25.5,24,12.4,0,0,
2023-04-08 08:30:00,23,32,16.7,0.3,182,19.9,47,634,26,23,12.4,0,0,
2023-04-08 08:35:00,16,32,16.7,0.3,134,19.9,46,634,26.5,23,12.4,0,0,
2023-04-08 08:40:00,5,32,16.7,0.3,46,20.1,47,634,27,22,12.4,0,0,
2023-04-08 08:45:00,14,32,16.7,0.3,295,20,48,634,27.5,22,12.4,0,0,
2023-04-08 08:50:00,18,32,16.7,0.3,314,20,48,634,27.9,21,12.4,0,0,
2023-04-08 08:55:00,29,32,16.7,0.3,210,20.4,46,634,28.2,21,12.4,0,0,
2023-04-08 09:00:00,34,28,16.7,0.3,267,20.5,46,634,28.6,20,12.4,0,0,
2023-04-08 09:05:00,49,28,16.7,0.6,227,20.5,45,634,28.9,20,12.4,0,0,
2023-04-08 09:10:00,33,28,16.7,0.6,229,21.1,45,634,29.3,20,12.4,0,0,
2023-04-08 09:15:00,23,28,16.7,0.9,231,21.4,43,634,29.6,19,12.4,0,0,
2023-04-08 09:20:00,13,28,16.6,1.1,203,21.6,42,634,30,18,12.4,0,0,
2023-04-08 09:25:00,19,28,16.7,1,226,21.7,41,634,30.3,18,12.4,0,0,
2023-04-08 09:30:00,12,28,16.7,1.1,246,22.3,40,634,30.5,18,12.4,0,0,
2023-04-08 09:35:00,18,28,16.7,1,231,22.7,40,634,30.8,18,12.4,0,0,
2023-04-08 09:40:00,16,28,16.7,1.3,216,22.5,39,634,31.2,17,12.4,0,0,
2023-04-08 09:45:00,13,28,16.7,1,205,22.9,39,634,31.6,17,12.4,0,0,
2023-04-08 09:50:00,-5,28,16.7,1.2,250,23,37,634,32,16,12.4,0,0,
2023-04-08 09:55:00,-15,28,16.7,1.1,237,23.4,35,634,32.4,16,12.4,0,0,
2023-04-08 10:00:00,1,10,16.7,1.1,218,23.5,34,634,32.9,15,12.4,0,0,
2023-04-08 10:05:00,5,10,16.7,1.1,253,23.9,34,634,33.3,15,12.4,0,0,
2023-04-08 10:10:00,7,10,16.7,1.4,266,24.2,33,634,33.7,14,12.4,0,0,
2023-04-08 10:15:00,-13,10,16.7,1,214,24.2,33,634,34,14,12.4,0,0,
2023-04-08 10:20:00,-15,10,16.7,1.1,229,24.2,31,634,34.4,13,12.4,0,0,
2023-04-08 10:25:00,15,10,16.7,1.3,277,24.5,32,634,34.7,13,12.4,0,0,
2023-04-08 10:30:00,37,10,16.7,1.4,259,24.6,31,634,35,13,12.4,0,0,
2023-04-08 10:35:00,40,10,16.7,1.4,281,24.9,31,634,35.3,13,12.4,0,0,
2023-04-08 10:40:00,0,10,16.7,1.4,274,24.9,29,634,35.5,12,12.5,0,0,
2023-04-08 10:45:00,4,10,16.7,1.1,313,25.3,29,634,35.8,12,12.5,0,0,
2023-04-08 10:50:00,19,10,16.7,1.4,291,25.4,29,634,36.1,12,12.5,0,0,
2023-04-08 10:55:00,36,10,16.7,1.5,308,25.5,29,634,36.3,12,12.5,0,0,
2023-04-08 11:05:00,99999,99999,10.6,0.9,305,25.8,29,634,35.4,13,12.4,0,384,
2023-04-08 11:10:00,99999,99999,16.7,1.4,270,26,29,634,35,13,12.4,0,256,
2023-04-08 11:15:00,99999,99999,16.7,1.5,184,25.9,29,634,34.1,13,12.4,0,256,
2023-04-08 11:20:00,99999,99999,16.7,1.4,243,26.2,30,634,33.6,14,12.4,0,256,
2023-04-08 11:25:00,40021,99999,16.7,1.5,280,26.7,29,634,33.2,14,12.4,0,256,
2023-04-08 11:30:00,36,99999,16.7,1.4,298,25.8,30,634,32.9,14,12.4,0,256,
2023-04-08 11:35:00,12,99999,16.7,1.1,300,25.7,30,634,32.5,14,12.4,0,256,
2023-04-08 11:40:00,-4,99999,16.7,1.6,337,26.4,27,634,32.4,14,12.4,0,256,
2023-04-08 11:45:00,-11,99999,16.7,1.5,342,27,28,634,32.4,14,12.4,0,256,
2023-04-08 11:50:00,-7,99999,16.7,1.9,319,27,29,634,32.4,15,12.4,0,256,
2023-04-08 11:55:00,5,99999,16.7,2.2,313,27.2,29,634,32.5,15,12.4,0,256,
2023-04-08 12:00:00,4,10,16.7,1.8,328,27.3,28,634,32.5,15,12.4,0,256,
2023-04-08 12:05:00,4,10,16.1,2.1,308,27.4,28,633,32.5,15,12.4,0,256,
2023-04-08 12:10:00,-8,10,16.7,1.6,278,27.4,30,633,32.6,15,12.4,0,256,
2023-04-08 12:15:00,-3,10,16.7,2,286,27.4,30,633,32.8,15,12.4,0,256,
2023-04-08 12:20:00,2,10,16.7,2.3,232,26.4,31,633,32.8,15,12.4,0,256,
2023-04-08 12:25:00,18,10,16.7,2.1,264,25.7,32,633,32.6,15,12.4,0,256,
2023-04-08 12:30:00,29,10,16.7,1.2,268,25.2,33,633,32.2,15,12.4,0,256,
2023-04-08 12:35:00,36,10,16.7,1.8,266,25.7,32,633,32,15,12.4,0,256,
2023-04-08 12:40:00,19,10,16.7,2.1,249,26.7,30,633,32,15,12.4,0,256,
2023-04-08 12:45:00,3,10,16.7,2.1,238,26.9,29,633,32.2,15,12.4,0,256,
2023-04-08 12:50:00,-15,10,16.7,1.5,250,26.7,30,633,32.3,15,12.4,0,256,
2023-04-08 12:55:00,-15,10,16.7,1.2,260,27.2,29,633,32.5,15,12.4,0,256,
2023-04-08 13:00:00,-6,10,16.7,1.2,209,27.6,28,633,32.9,15,12.4,0,0,
2023-04-08 13:05:00,12,10,16.7,1.3,132,27.1,28,633,33.2,14,12.4,0,0,
2023-04-08 13:10:00,36,10,16.7,1.2,24,27,28,633,33.5,14,12.4,0,0,
2023-04-08 13:15:00,32,10,16.7,1.5,314,27.3,28,633,33.6,14,12.4,0,0,
2023-04-08 13:20:00,34,10,16.7,1.6,333,27.9,27,633,33.8,14,12.4,0,0,
2023-04-08 13:25:00,16,10,16.7,1.6,331,26.9,27,633,33.9,13,12.4,0,0,
2023-04-08 13:30:00,17,10,16.7,1.9,318,26.1,28,633,33.8,13,12.4,0,0,
2023-04-08 13:35:00,5,10,16.7,1.4,317,26.3,29,633,33.6,13,12.4,0,0,
2023-04-08 13:40:00,1,10,16.7,1.2,313,27.4,27,633,33.7,13,12.4,0,0,
2023-04-08 13:45:00,-15,10,16.7,1.3,327,26.7,27,633,33.8,13,12.4,0,0,
2023-04-08 13:50:00,2,10,16.7,1.4,273,27.4,26,633,33.9,13,12.4,0,0,
2023-04-08 13:55:00,2,10,16.7,1.2,154,27.5,25,633,34.2,13,12.4,0,0,
2023-04-08 14:00:00,14,5,16.7,1.7,323,28.3,25,633,34.7,13,12.4,0,0,
2023-04-08 14:05:00,-1,5,16.7,2.1,317,28.3,25,633,35,13,12.4,0,0,
2023-04-08 14:10:00,1,5,16.7,1.7,330,28.5,25,633,35.2,13,12.4,0,0,
2023-04-08 14:15:00,11,5,16.7,1.6,320,27.1,27,633,35.3,12,12.4,0,0,
2023-04-08 14:20:00,31,5,16.7,1.4,321,26.2,28,633,35.1,12,12.4,0,0,
2023-04-08 14:25:00,35,5,16.7,1.3,308,25.8,29,633,34.8,12,12.4,0,0,
2023-04-08 14:30:00,30,5,16.7,1.1,300,25.6,29,633,34.6,12,12.4,0,0,
2023-04-08 14:35:00,14,5,16.7,1.3,306,25.6,29,633,34.3,13,12.4,0,0,
2023-04-08 14:40:00,9,5,16.7,1.4,313,25.5,31,633,34.1,13,12.4,0,0,
2023-04-08 14:45:00,9,5,16.7,2.7,295,25,35,633,33.9,14,12.4,0,0,
2023-04-08 14:50:00,2,5,16.7,2.2,281,25.9,36,633,33.9,15,12.4,0,0,
2023-04-08 14:55:00,-4,5,16.7,2.4,248,25.7,35,633,33.9,15,12.4,0,0,
2023-04-08 15:00:00,1,15,16.7,2.1,211,24.8,37,633,33.9,15,12.4,0,0,
2023-04-08 15:05:00,18,15,16.7,2.3,163,25,34,633,33.8,15,12.4,0,0,
2023-04-08 15:10:00,12,15,16.7,1.2,119,25.4,31,633,33.8,14,12.4,0,0,
2023-04-08 15:15:00,10,15,16.7,1.2,76,25.3,31,633,33.8,14,12.4,0,0,
2023-04-08 15:20:00,6,15,16.7,2.4,8,24.9,32,633,33.8,14,12.4,0,0,
2023-04-08 15:25:00,11,15,16.7,3.1,334,24.3,34,633,33.6,14,12.4,0,0,
2023-04-08 15:30:00,20,15,16.7,2.8,347,24.6,35,633,33.4,15,12.4,0,0,
2023-04-08 15:35:00,15,15,16.7,3.2,331,23.5,41,633,33.1,16,12.4,0,0,
2023-04-08 15:40:00,15,15,16.8,2.9,328,23.4,41,633,32.6,16,12.4,0,0,
2023-04-08 15:45:00,1,15,16.7,2.7,330,24.5,36,633,32.5,16,12.4,0,0,
2023-04-08 15:50:00,-11,15,16.7,2.6,340,25.2,32,633,32.7,15,12.4,0,0,
2023-04-08 15:55:00,-15,15,16.7,2.2,338,25.6,31,633,33,15,12.4,0,0,
2023-04-08 16:00:00,-15,0,16.7,2.4,336,25.8,31,633,33.3,15,12.4,0,0,
2023-04-08 16:05:00,-11,0,16.7,2.4,350,25.5,33,633,33.6,15,12.4,0,0,
2023-04-08 16:10:00,0,0,16.7,2.3,357,25.1,34,633,33.9,15,12.4,0,0,
2023-04-08 16:15:00,14,0,16.7,2.6,7,25,35,633,34.1,15,12.4,0,0,
2023-04-08 16:20:00,6,0,16.7,2.4,2,24.8,34,633,34.1,15,12.4,0,0,
2023-04-08 16:25:00,22,0,16.7,2.4,11,24.6,34,633,34.2,14,12.4,0,0,
2023-04-08 16:30:00,21,0,16.7,2.2,14,24.7,33,633,34.1,14,12.4,0,0,
2023-04-08 16:35:00,20,0,16.7,1.9,6,24.8,32,633,34.1,14,12.4,0,0,
2023-04-08 16:40:00,14,0,16.7,2.2,19,24.8,32,633,34.1,13,12.4,0,0,
2023-04-08 16:45:00,14,0,16.7,1.5,12,24.6,32,633,34.1,14,12.4,0,0,
2023-04-08 16:50:00,23,0,16.7,1.5,17,24.5,32,633,34,13,12.4,0,0,
2023-04-08 16:55:00,23,0,16.7,1.5,12,24.6,31,633,33.9,13,12.4,0,0,
2023-04-08 17:00:00,21,13,16.7,1.3,14,24.4,30,633,33.8,13,12.4,0,0,
2023-04-08 17:05:00,10,13,16.7,1.1,13,24,31,633,33.6,13,12.4,0,0,
2023-04-08 17:10:00,-14,13,16.7,1.1,17,23.6,32,633,33.5,13,12.4,0,0,
2023-04-08 17:15:00,-15,13,16.7,1.1,8,23.3,33,633,33.3,13,12.4,0,0,
2023-04-08 17:20:00,-15,13,16.7,0.9,6,22.9,35,633,33.1,14,12.4,0,0,
2023-04-08 17:25:00,5,13,16.7,0.8,12,22.7,36,633,32.9,14,12.4,0,0,
2023-04-08 17:30:00,25,13,16.7,0.8,16,22.5,37,633,32.7,14,12.4,0,0,
2023-04-08 17:35:00,29,13,16.7,0.7,17,22.4,37,633,32.5,14,12.4,0,0,
2023-04-08 17:40:00,21,13,16.7,0.6,25,22.3,38,633,32.4,15,12.4,0,0,
2023-04-08 17:45:00,24,13,16.7,0.6,22,22.2,39,633,32.2,15,12.4,0,0,
2023-04-08 17:50:00,19,13,16.7,0.4,19,22,40,633,32.1,15,12.4,0,0,
2023-04-08 17:55:00,27,13,16.7,0.5,16,21.8,40,633,32,15,12.4,0,0,
2023-04-08 18:00:00,33,23,16.7,0.7,17,21.7,41,633,31.8,15,12.4,0,0,
2023-04-08 18:05:00,37,23,16.1,0.8,15,21.7,40,633,31.5,16,12.4,0,0,
2023-04-08 18:10:00,20,23,16.7,0.9,15,21.6,41,633,31.3,16,12.4,0,0,
2023-04-08 18:15:00,9,23,16.7,0.7,13,21.4,42,633,31.2,17,12.4,0,0,
2023-04-08 18:20:00,3,23,16.7,0.7,22,21.1,43,633,31.1,17,12.4,0,0,
2023-04-08 18:25:00,32,23,16.7,0.7,19,20.9,44,633,30.9,17,12.4,0,0,
2023-04-08 18:30:00,42,23,16.6,0.6,15,20.5,46,633,30.8,17,12.4,0,0,
2023-04-08 18:35:00,46,23,16.7,0.7,9,20.4,47,633,30.6,18,12.4,0,0,
2023-04-08 18:40:00,55,23,16.7,0.6,23,20.2,47,633,30.4,18,12.4,0,0,
2023-04-08 18:45:00,57,23,16.7,0.8,9,20.2,48,633,30.3,18,12.4,0,0,
2023-04-08 18:50:00,64,23,16.7,0.6,8,20.1,48,633,30.1,18,12.4,0,0,
2023-04-08 18:55:00,58,23,16.7,0.8,11,20,49,633,30,18,12.4,0,0,
2023-04-08 19:00:00,74,54,16.7,0.6,16,19.7,50,633,29.8,19,12.4,0,0,
2023-04-08 19:05:00,80,54,16.7,0.6,12,19.5,51,633,29.7,19,12.4,0,0,
2023-04-08 19:10:00,97,54,16.7,0.6,12,19.5,51,633,29.5,19,12.4,0,0,
2023-04-08 19:15:00,105,54,16.7,0.7,17,19.5,50,634,29.4,19,12.4,0,0,
2023-04-08 19:20:00,105,54,16.7,0.5,21,19.4,51,634,29.3,19,12.4,0,0,
2023-04-08 19:25:00,103,54,16.7,0.6,12,19.3,51,634,29.1,19,12.4,0,0,
2023-04-08 19:30:00,89,54,16.7,0.6,7,19.4,50,634,29,19,12.4,0,0,
2023-04-08 19:35:00,74,54,16.7,0.4,21,19.2,51,634,28.9,19,12.4,0,0,
2023-04-08 19:40:00,39,54,16.7,0.3,16,18.9,52,634,28.8,19,12.4,0,0,
2023-04-08 19:45:00,24,54,16.7,0.4,2,18.2,57,634,28.7,20,12.4,0,0,
2023-04-08 19:50:00,38,54,16.7,0.5,26,18.2,55,634,28.6,20,12.4,0,0,
2023-04-08 19:55:00,59,54,16.7,0.5,18,18.5,54,634,28.5,20,12.4,0,0,
2023-04-08 20:00:00,69,72,16.7,0.6,12,18.6,53,634,28.4,20,12.4,0,0,
2023-04-08 20:05:00,46,72,16.7,0.4,17,18.6,54,634,28.3,20,12.4,0,0,
2023-04-08 20:10:00,25,72,16.7,0.5,27,18.4,54,634,28.2,20,12.4,0,0,
2023-04-08 20:15:00,3,72,16.7,0.5,7,18.3,55,634,28.1,20,12.4,0,0,
2023-04-08 20:20:00,3,72,16.7,0.5,15,17.9,56,634,28,20,12.4,0,0,
2023-04-08 20:25:00,15,72,16.7,0.7,183,17.4,62,634,27.9,21,12.4,0,0,
2023-04-08 20:30:00,31,72,16.7,0.7,200,16.8,66,634,27.8,22,12.4,0,0,
2023-04-08 20:35:00,45,72,16.7,0.5,213,16.2,71,634,27.6,22,12.4,0,0,
2023-04-08 20:40:00,54,72,16.7,0.5,229,16,73,634,27.4,23,12.4,0,0,
2023-04-08 20:45:00,58,72,16.7,0.3,208,15.9,73,634,27.2,23,12.4,0,0,
