Date,House1L_CO (ppm),House1L_O3 (ppb),House1L_PM2.5 (ug/m3),House2L_CO (ppm),House2L_O3 (ppb),House2L_PM2.5 (ug/m3),House3L_CO (ppm),House3L_O3 (ppb),House3L_PM2.5 (ug/m3),House4L_CO (ppm),House4L_O3 (ppb),House4L_PM2.5 (ug/m3)
2023-02-22 09:25:00,-0.232,3.341540000000002,11.0666,-0.232,3.341540000000002,11.0666,-0.19628,-13.39,7.7822,-0.232,50.19473,8.7818
2023-02-22 09:30:00,-0.232,-0.877930000000001,11.852,-0.232,-0.877930000000001,11.852,-0.19628,-13.39,9.9956,-0.21414,56.73125,9.4958
2023-02-22 09:35:00,-0.232,-8.29249,13.9226,-0.232,-8.29249,13.9226,-0.21414,-13.39,12.6374,-0.19628,53.75567000000001,11.0666
2023-02-22 09:40:00,-0.232,-10.2193,14.208199999999998,-0.232,-10.2193,14.208199999999998,-0.19628,-13.39,14.9936,-0.19628,53.48738,11.6378
2023-02-22 09:45:00,-0.232,-13.26805,17.7068,-0.232,-13.26805,17.7068,-0.19628,-13.39,13.994,-0.16056,66.21896,13.208599999999999
2023-02-22 09:50:00,-0.232,-13.39,15.993199999999998,-0.232,-13.39,15.993199999999998,-0.16056,-13.39,16.7072,-0.1427,56.73125,14.6366
2023-02-22 09:55:00,-0.232,-13.39,19.6346,-0.232,-13.39,19.6346,-0.16056,-13.39,19.349,-0.12484000000000002,58.243430000000004,14.5652
2023-02-22 10:00:00,5.41176,350.28929000000005,9.0674,0.98248,-13.39,54.2636,-0.12484000000000002,-13.39,21.2768,-0.10697999999999999,45.24356,15.921800000000001
2023-02-22 10:05:00,1.50042,113.14532000000001,8.5676,1.53614,-13.39,84.82279999999999,-0.1427,-13.39,17.9924,-0.12484000000000002,44.46308,16.2074
2023-02-22 10:10:00,0.25022,2.09765,6.7112,0.05376,-13.39,23.276,-0.10697999999999999,-13.39,19.5632,-0.12484000000000002,45.46307,16.7072
2023-02-22 10:15:00,-0.39273999999999987,-22.4143,12.1376,0.19663999999999995,-13.048540000000001,23.1332,-0.12484000000000002,-13.39,19.848799999999997,-0.10697999999999999,41.75579,19.706
2023-02-22 10:20:00,-0.62492,-24.34111,8.0678,-0.17842000000000002,-13.39,21.4196,-0.08912,-13.39,22.847599999999996,-0.12484000000000002,43.48748,18.206599999999998
2023-02-22 10:25:00,-0.7320800000000001,-28.2679,8.7104,-0.17842000000000002,-13.39,23.9186,-0.0534,-13.39,24.775399999999998,-0.12484000000000002,45.19478,20.5628
2023-02-22 10:30:00,-0.78566,-39.77998,9.210199999999999,-0.16056,-13.39,26.6318,-0.035540000000000016,-13.39,26.489,-0.1427,48.24353,17.8496
2023-02-22 10:35:00,-0.80352,-42.1702,9.8528,-0.17842000000000002,-9.51199,23.9186,-0.035540000000000016,-13.39,23.9186,-0.1427,45.68258,17.3498
2023-02-22 10:40:00,-0.83924,-41.511669999999995,11.3522,-0.16056,-11.41441,25.061,-0.0534,-13.39,21.3482,-0.10697999999999999,60.292190000000005,16.136
2023-02-22 10:45:00,-0.8749599999999997,-38.65804,12.209,-0.16056,-8.560780000000001,19.9916,-0.0534,-13.39,20.848399999999998,-0.0534,55.34102,17.4926
2023-02-22 10:50:00,-0.89282,-30.87763,11.423599999999999,-0.12484000000000002,-12.6583,19.1348,-0.0534,-13.39,22.7762,-0.01768000000000003,47.97524,15.779
2023-02-22 10:55:00,-0.91068,-30.463,12.2804,-0.08912,-13.39,19.848799999999997,-0.035540000000000016,-13.39,20.848399999999998,0.05376,58.536109999999994,17.3498
2023-02-22 11:00:00,-0.92854,-26.0728,13.7084,-0.08912,-8.585170000000002,22.1336,-0.0534,-13.39,20.3486,0.1252,44.43869,17.7068
2023-02-22 11:05:00,-0.9464,-22.43869,13.0658,-0.08912,-9.43882,20.7056,-0.07126000000000002,-13.39,20.634199999999996,0.1252,51.34106,15.921800000000001
2023-02-22 11:10:00,-0.9642599999999999,-16.04851,11.7092,-0.10697999999999999,-12.097330000000001,22.633399999999998,-0.07126000000000002,-13.39,22.419199999999996,0.14306,60.43853,14.850800000000001
2023-02-22 11:15:00,-0.9821199999999998,-13.70707,13.994,-0.08912,-7.31689,21.3482,-0.07126000000000002,-13.39,20.634199999999996,0.2145,48.43865,14.708
2023-02-22 11:20:00,-0.9821199999999998,-9.072970000000002,11.495,-0.10697999999999999,-5.438860000000001,20.1344,-0.0534,-13.39,20.2058,0.2680800000000001,62.9507,16.9928
2023-02-22 11:25:00,-0.9821199999999998,-4.82911,14.850800000000001,-0.10697999999999999,-8.097370000000002,19.6346,-0.0534,-13.39,20.063,0.28593999999999997,44.46308,14.493799999999998
2023-02-22 11:30:00,-0.9464,-6.53641,11.923399999999999,-0.10697999999999999,-3.6583900000000007,19.420399999999997,-0.035540000000000016,-13.39,19.2776,0.28593999999999997,54.78005,17.3498
