Date,House1E_CO (ppm),House1E_O3 (ppb),House1E_PM2.5 (ug/m3),House2E_CO (ppm),House2E_O3 (ppb),House2E_PM2.5 (ug/m3),House3E_CO (ppm),House3E_O3 (ppb),House3E_PM2.5 (ug/m3),House4E_CO (ppm),House4E_O3 (ppb),House4E_PM2.5 (ug/m3)
2023-02-22 09:30:00,,,,,,,,,,-0.21414,56.73125,9.4958
2023-02-22 09:35:00,,,,,,,,,,-0.19628,53.75567000000001,11.0666
2023-02-22 09:40:00,,,,,,,,,,-0.19628,53.48738,11.6378
2023-02-22 09:45:00,,,,,,,,,,-0.16056,66.21896,13.208599999999999
2023-02-22 09:50:00,,,,,,,,,,-0.1427,56.73125,14.6366
2023-02-22 09:55:00,,,,,,,,,,-0.12484000000000002,58.243430000000004,14.5652
2023-02-22 10:00:00,,,,,,,,,,-0.10697999999999999,45.24356,15.921800000000001
2023-02-22 10:05:00,,,,,,,,,,-0.12484000000000002,44.46308,16.2074
2023-02-22 10:10:00,,,,,,,,,,-0.12484000000000002,45.46307,16.7072
2023-02-22 10:15:00,,,,,,,,,,-0.10697999999999999,41.75579,19.706
2023-02-22 10:20:00,,,,,,,,,,-0.12484000000000002,43.48748,18.206599999999998
2023-02-22 10:25:00,,,,,,,,,,-0.12484000000000002,45.19478,20.5628
2023-02-22 10:30:00,,,,,,,,,,-0.1427,48.24353,17.8496
2023-02-22 10:35:00,,,,,,,,,,-0.1427,45.68258,17.3498
2023-02-22 10:40:00,,,,,,,,,,-0.10697999999999999,60.292190000000005,16.136
2023-02-22 10:45:00,,,,,,,,,,-0.0534,55.34102,17.4926
2023-02-22 10:50:00,,,,,,,,,,-0.01768000000000003,47.97524,15.779
2023-02-22 10:55:00,,,,,,,,,,0.05376,58.536109999999994,17.3498
2023-02-22 11:00:00,,,,,,,,,,0.1252,44.43869,17.7068
2023-02-22 11:05:00,,,,,,,,,,0.1252,51.34106,15.921800000000001
2023-02-22 11:10:00,,,,,,,,,,0.14306,60.43853,14.850800000000001
2023-02-22 11:15:00,,,,,,,,,,0.2145,48.43865,14.708
2023-02-22 11:20:00,,,,,,,,,,0.2680800000000001,62.9507,16.9928
2023-02-22 11:25:00,,,,,,,,,,0.28593999999999997,44.46308,14.493799999999998
2023-02-22 11:30:00,,,,,,,,,,0.28593999999999997,54.78005,17.3498
2023-02-22 11:35:00,,,,,,,,,,0.35738000000000003,51.43862,21.848
2023-02-22 11:40:00,,,,,,,,,,0.42882,59.46293,16.6358
