"TOA5","CR300Series_Station 2","CR300","2342","CR300.Std.02.00","CPU:CR300 olifantsfontein.CR300","47560","TableHourly"
"TIMESTAMP","RECORD","BattV_Min","WSpeed_Max","WSpeed_S_WVT","WDir_D1_WVT","WDir_SD1_WVT","Temp_Max","Temp_Min","AirTC_Max","AirTC_Min","RH_Max","RH_Min","Rain_mm_Tot"
"TS","RN","Volts","meters/second","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","%","%","mm"
"","","Min","Max","WVc","WVc","WVc","Max","Min","Max","Min","Max","Min","Tot"
"2021-05-17 09:00:00",592,12.36,3.98,1.507,174.6,31.3,12.6,9.8,12.84,8.61,64.68,54.92,0
"2021-05-17 10:00:00",593,12.36,5.52,1.965,179.7,43.52,14.9,11.5,14.81,12.85,56.86,48.87,0
"2021-05-17 11:00:00",594,12.38,4.69,1.807,201.3,60.36,16.8,13.6,16.38,14.27,51.05,43.91,0
"2021-05-17 12:00:00",595,12.38,4.98,1.872,235.7,77.37,18.9,15.1,18.55,16.4,46.2,33.63,0
"2021-05-17 13:00:00",596,12.38,6.43,2.155,236.3,49.47,19.6,16.5,19.33,17.52,38.14,28.95,0
"2021-05-17 14:00:00",597,12.38,7.28,2.631,250,44.58,20.6,17.5,20.95,18.74,31.68,22.27,0
"2021-05-17 15:00:00",598,12.38,8.64,3.199,247.3,30.03,20.6,18.2,21.01,19.48,25.52,18.37,0
"2021-05-17 16:00:00",599,12.38,8.71,3.096,237,29.72,20,18.4,20.28,18.65,24.48,20.74,0
"2021-05-17 17:00:00",600,12.38,7.05,2.667,239.3,26.12,19.4,17.2,18.77,17.07,28.11,22.1,0
"2021-05-17 18:00:00",601,12.38,5.23,1.902,233.9,18.41,17.2,15.1,17.08,13.85,36.88,27.53,0
"2021-05-17 19:00:00",602,12.37,3.86,1.46,257.6,12.78,15.6,13.6,13.86,11.6,43.32,36.85,0
"2021-05-17 20:00:00",603,12.37,1.85,0.827,337.5,60.62,14.1,12.6,11.61,10.95,48.18,43.2,0
"2021-05-17 21:00:00",604,12.37,1.34,0.695,25,53.17,13,11.1,11.35,9.64,56.33,45.19,0
"2021-05-17 22:00:00",605,12.37,1.45,0.436,260.3,83.2,12,9.7,9.63,8.75,57.68,54.69,0
"2021-05-17 23:00:00",606,12.37,1.33,0.426,23.55,59.34,10.8,8.5,9.03,7.975,63.26,56.52,0
"2021-05-18 00:00:00",607,12.37,1.43,0.615,312.7,70.49,10.5,8.2,8.56,6.743,66.59,61.35,0
"2021-05-18 01:00:00",608,12.37,2.63,0.743,23.2,37.99,9.8,7.8,7.632,6.743,67.29,63.43,0
"2021-05-18 02:00:00",609,12.36,1.07,0.452,42.98,68.67,9,6.7,6.956,5.33,73.28,66.3,0
"2021-05-18 03:00:00",610,12.36,1.1,0.356,89,82.7,7.4,5.9,5.462,4.826,78.39,73.3,0
"2021-05-18 04:00:00",611,12.36,0.65,0.314,184.8,88.7,6.7,4.8,5.34,4.552,79.61,75.76,0
"2021-05-18 05:00:00",612,12.36,0.48,0.14,175.2,100.8,5.9,4,4.674,3.976,81.8,78.9,0
"2021-05-18 06:00:00",613,12.36,1.33,0.409,52.47,62.25,6.3,4,4.674,3.804,82.3,78.55,0
"2021-05-18 07:00:00",614,12.36,0.76,0.344,47.33,84.6,5.8,4.4,4.37,3.522,84.1,79.02,0
"2021-05-18 08:00:00",615,12.36,2.21,0.576,129.1,60.56,10.8,5.6,8.14,3.744,83.6,68.14,0
"2021-05-18 09:00:00",616,12.36,4.4,1.482,87.8,28.19,15,10.4,15.73,8.14,69.19,42.13,0
"2021-05-18 10:00:00",617,12.37,5.07,1.932,52.7,33.02,17.5,14,18.12,15.46,44.41,34.93,0
"2021-05-18 11:00:00",618,12.38,4.98,2.075,36.94,39.8,19.5,15.8,19.89,17.81,37.77,29.17,0
"2021-05-18 12:00:00",619,12.36,6.66,2.421,9.95,34.37,20.1,17.3,21.14,19.64,34.84,28.76,0
"2021-05-18 13:00:00",620,12.38,6.89,2.727,2.827,36.28,20.9,18.2,21.81,20.02,34.66,28.04,0
"2021-05-18 14:00:00",621,12.38,6.6,2.685,2.425,30.93,21.4,18.3,22.82,21.51,34.11,27.38,0
"2021-05-18 15:00:00",622,12.38,7.36,2.525,345,30.05,21.7,19.4,23.11,21.93,30.34,25.44,0
"2021-05-18 16:00:00",623,12.38,6.05,2.183,349.2,31.4,21.5,19.6,22.63,20.34,34.36,28.08,0
"2021-05-18 17:00:00",624,12.38,5.33,1.767,344.8,23.99,20.3,18.6,20.35,17.31,39.59,30.97,0
"2021-05-18 18:00:00",625,12.38,3.58,1.697,358.9,15.07,18.6,16.5,17.31,14.79,46.6,39.2,0
"2021-05-18 19:00:00",626,12.37,3.7,1.84,3.709,12.68,16.8,15.2,14.81,13.88,48.2,46.2,0
"2021-05-18 20:00:00",627,12.37,4.57,2.317,5.335,12.8,15.4,14.5,13.9,13.43,48.12,44.56,0
"2021-05-18 21:00:00",628,12.37,4.39,2.235,355.5,13.26,15.1,14.3,13.57,12.86,45.65,43.4,0
"2021-05-18 22:00:00",629,12.37,3.66,1.898,356,12,15.1,14.2,12.99,12.31,45.85,43.11,0
"2021-05-18 23:00:00",630,12.37,3.85,1.892,357.8,12.96,14.7,13.4,12.56,11.63,53.48,45.05,0
"2021-05-19 00:00:00",631,12.37,4.65,2.131,353.5,15.27,14.7,13.3,12.62,11.53,55.21,51.76,0
"2021-05-19 01:00:00",632,12.37,4.33,1.463,344,31.26,13.7,11,12.1,10.35,67.37,55.11,0
"2021-05-19 02:00:00",633,12.37,2.97,0.885,77.41,85.2,11.5,9.3,10.34,7.854,74.2,64.41,0
"2021-05-19 03:00:00",634,12.37,0.69,0.253,269.4,80.8,9.7,7.8,8.16,7.37,79.04,73.36,0
"2021-05-19 04:00:00",635,12.37,1.4,0.63,14.08,83.6,9.9,7.8,7.965,6.572,83.4,76.6,0
"2021-05-19 05:00:00",636,12.37,1.33,0.466,310.9,72.45,9.5,7.6,7.036,6.158,86.4,80,0
"2021-05-19 06:00:00",637,12.36,1.12,0.521,252.1,60.78,8.6,7.1,6.471,6.057,86,83.2,0
"2021-05-19 07:00:00",638,12.36,1.56,0.67,30.62,38.42,9.1,7.3,6.491,5.866,88.9,83.7,0
"2021-05-19 08:00:00",639,12.36,1.52,0.47,309.9,39.17,12.8,8.9,10.8,6.269,88.4,75.37,0
"2021-05-19 09:00:00",640,12.34,3,0.967,337.1,46.93,16.5,12.4,16.38,10.8,75.94,58,0
"2021-05-19 10:00:00",641,12.37,4.67,1.673,326.8,36.61,18.6,15.4,19.34,16.35,59.85,46.28,0
"2021-05-19 11:00:00",642,12.38,3.86,1.664,331.3,37.32,21.4,17.5,21.73,18.99,46.79,32.49,0
"2021-05-19 12:00:00",643,12.39,4.15,1.571,304.5,59.26,22.1,19.5,22.58,20.91,36.65,28.58,0
"2021-05-19 13:00:00",644,12.39,4.89,1.577,288.7,67.6,23.1,20.3,23.23,21.46,34.42,27.67,0
"2021-05-19 14:00:00",645,12.38,4.38,1.55,280.2,58.03,23.8,21,24.14,22.17,31.65,26.7,0
"2021-05-19 15:00:00",646,12.39,5.6,1.749,287.9,53.75,23.8,21.4,24.52,22.44,32.17,26.09,0
"2021-05-19 16:00:00",647,12.39,4.68,1.666,334.3,44.9,23.1,21.4,23.59,21.77,35.35,26.08,0
"2021-05-19 17:00:00",648,12.38,6.46,2.432,19.55,26.48,21.7,19.4,21.74,18.93,47.68,34.35,0
"2021-05-19 18:00:00",649,12.38,6.28,2.239,13.14,18.51,19.6,17.5,18.94,16.69,53.87,47.36,0
"2021-05-19 19:00:00",650,12.38,5.05,2.543,4.809,15,17.5,16.1,16.69,15.34,57.9,53.78,0
"2021-05-19 20:00:00",651,12.38,5.83,2.442,8.35,13.99,16.5,15.5,15.38,14.73,57.95,56.97,0
"2021-05-19 21:00:00",652,12.37,4.59,2.108,8.6,13.7,15.8,15.4,14.74,14.34,58.26,56.2,0
"2021-05-19 22:00:00",653,12.37,4.42,2.193,4.351,14.18,15.6,14.5,14.53,13.69,59.14,56.59,0
"2021-05-19 23:00:00",654,12.37,4.06,1.184,18.07,57.12,15.1,12.9,13.83,11.89,67.3,58.8,0
"2021-05-20 00:00:00",655,12.37,1.21,0.47,126.2,80,13.6,11.1,11.9,10.29,72.65,67.3,0
"2021-05-20 01:00:00",656,12.37,2.39,0.869,355.6,40.66,13.3,10.8,11.11,9.88,72.69,65.83,0
"2021-05-20 02:00:00",657,12.37,3.27,1.337,7.422,15.68,13.1,11.5,11.09,9.73,71.06,65.91,0
"2021-05-20 03:00:00",658,12.37,3.03,1.413,351.1,13.44,13.3,11.8,10.57,9.75,71.16,66.85,0
"2021-05-20 04:00:00",659,12.37,3.52,1.336,3.787,28.66,12.9,11.1,10.89,9.98,69.78,66.77,0
"2021-05-20 05:00:00",660,12.37,2.72,1.203,37.09,15.98,12,10.4,10.04,8.85,75.16,69.54,0
"2021-05-20 06:00:00",661,12.37,1.82,0.592,291,84.6,11.5,8.4,9.17,6.936,83.3,73.66,0
"2021-05-20 07:00:00",662,12.37,1.44,0.433,228.1,47.1,9.3,8,7.49,6.946,83.2,80.8,0
"2021-05-20 08:00:00",663,12.37,1.53,0.519,223.6,35.09,12.6,8.6,11.34,7.49,81.8,68.54,0
"2021-05-20 09:00:00",664,12.37,3.76,1.322,330,45.56,16.9,12.4,16.97,11.35,69.5,55.75,0
"2021-05-20 10:00:00",665,12.38,5.87,1.815,337.9,27.32,19.6,16.8,20.46,16.99,56,40.95,0
"2021-05-20 11:00:00",666,12.37,6.46,2.84,343.8,22.73,20.7,18.6,21.43,20.16,44.45,38.32,0
"2021-05-20 12:00:00",667,12.39,9.03,3.066,344.7,24.01,21.5,19,22.58,21.06,42.36,35.19,0
"2021-05-20 13:00:00",668,12.39,8.11,3.425,348.4,22.56,22.4,19.6,23.51,21.66,38.07,30.3,0
"2021-05-20 14:00:00",669,12.39,10.18,3.786,348.8,23.36,22.1,20,23.53,21.86,36.67,32.05,0
"2021-05-20 15:00:00",670,12.39,10.97,4.06,349.3,20.28,22.1,20,23.26,21.24,37.7,32.77,0
"2021-05-20 16:00:00",671,12.39,10.92,3.477,345.4,24.14,20.8,19.4,21.3,19.82,41.68,35.12,0
"2021-05-20 17:00:00",672,12.38,8.38,2.926,338.3,21.89,20.1,18.6,20.56,18.22,44.02,38.66,0
"2021-05-20 18:00:00",673,12.38,5.42,2.001,343.5,18.75,18.7,17.3,18.23,16.45,48.52,43.09,0
"2021-05-20 19:00:00",674,12.38,4.64,1.9,349.2,19.84,17.7,16.5,16.46,15.58,50.05,47.61,0
"2021-05-20 20:00:00",675,12.38,4.61,2.067,358.2,15.6,16.5,15.7,15.59,14.79,52.6,49.74,0
"2021-05-20 21:00:00",676,12.37,6.46,2.431,7.537,13.68,15.8,15.4,14.86,14.47,53.71,52.53,0
"2021-05-20 22:00:00",677,12.37,5.18,2.243,7.603,14.73,15.8,15.1,14.77,14.13,54.24,52.77,0
"2021-05-20 23:00:00",678,12.37,7.16,3.081,5.599,14.39,15.8,15.1,14.53,14.11,54.39,52.37,0
"2021-05-21 00:00:00",679,12.37,7.7,3.405,4.57,13.17,15.6,14.7,14.57,13.99,53.52,52.1,0
"2021-05-21 01:00:00",680,12.37,6.95,3.334,3.735,14.09,15.1,14.4,14.13,13.9,53.88,52.98,0
"2021-05-21 02:00:00",681,12.37,7.41,3.468,0.571,13.8,15.1,14.3,14.15,13.79,54.83,53.53,0
"2021-05-21 03:00:00",682,12.35,4.83,1.586,307.2,51.2,15.1,12.6,13.81,11.65,62.82,54.58,0
"2021-05-21 04:00:00",683,12.37,5.79,2.766,257.6,20.82,12.9,11.5,12.5,11.47,63.76,59.6,0
"2021-05-21 05:00:00",684,12.37,7.89,3.152,245.8,27.02,12.1,10.4,11.61,10.05,67.6,63.54,0
"2021-05-21 06:00:00",685,12.37,4.37,1.462,175,35.09,10.6,9.5,10.05,8.89,70.79,67.29,0
"2021-05-21 07:00:00",686,12.37,4.25,1.927,211.2,21.94,9.8,9,9.24,8.75,67.65,65.43,0
"2021-05-21 08:00:00",687,12.37,5.02,1.711,212.8,24.4,11.6,9.6,10.97,9.07,65.73,58.22,0
"2021-05-21 09:00:00",688,12.37,8.85,3.806,212.2,23.5,12.9,11,13.37,10.95,58.83,48.83,0
"2021-05-21 10:00:00",689,12.38,9.72,4.315,205.9,23.66,14.3,12.2,14.76,13.2,49.43,45.04,0
"2021-05-21 11:00:00",690,12.38,9.11,4.026,210.7,25.33,16,12.9,16.24,14.16,48.12,39.95,0
"2021-05-21 12:00:00",691,12.38,9.79,3.868,215.1,27.95,17.5,14,17.71,15.66,42.12,35.63,0
"2021-05-21 13:00:00",692,12.38,10.6,4.26,220.9,26.37,17.9,15.1,18.13,16.65,37.73,32.86,0
"2021-05-21 14:00:00",693,12.38,9.25,3.813,197.4,26.3,18.9,16.1,19.42,17.92,35.95,30.46,0
"2021-05-21 15:00:00",694,12.38,8.51,3.559,205.9,28.6,18.9,16.5,19.33,18.21,32.74,29.41,0
"2021-05-21 16:00:00",695,12.38,7.1,3.107,195.9,25.89,18.2,16.5,18.47,17.05,32.77,29.08,0
"2021-05-21 17:00:00",696,12.38,5.46,2.05,210,26.14,17.2,16.1,17.17,15.86,34.39,30.65,0
"2021-05-21 18:00:00",697,12.38,6.9,1.864,227.7,25.13,16.1,14.7,16.06,14.73,37.65,31.53,0
"2021-05-21 19:00:00",698,12.35,6.08,2.234,246.2,20.79,15.1,13.6,14.79,13.39,40.22,35.75,0
"2021-05-21 20:00:00",699,12.37,4.18,1.326,224.6,20.98,13.6,12.9,13.45,12.61,42.59,39.52,0
"2021-05-21 21:00:00",700,12.37,6.28,1.797,214.6,28.42,13.2,11.5,12.7,11.36,45.92,41.59,0
"2021-05-21 22:00:00",701,12.37,2.81,0.892,203.5,52.98,11.7,10.4,11.37,9.78,51.13,45.15,0
"2021-05-21 23:00:00",702,12.37,2.28,0.875,236.5,34.46,11.1,9.3,10.42,8,58.68,48.18,0
"2021-05-22 00:00:00",703,12.37,2.29,0.913,249.5,29.2,9.8,8.2,8.31,7.328,59.81,56.51,0
"2021-05-22 01:00:00",704,12.37,3.03,1.232,226.9,23.29,9.1,8.1,7.804,7.118,58.7,54.34,0
"2021-05-22 02:00:00",705,12.37,3.31,0.868,203.3,54.14,8.4,6.3,7.703,5.754,62.97,54.37,0
"2021-05-22 03:00:00",706,12.37,1.74,0.729,175.1,54.12,7.4,6.3,6.36,5.482,65.68,60.35,0
"2021-05-22 04:00:00",707,12.36,1.63,0.649,204.8,51.55,7.1,5.1,5.614,4.604,68.5,64.07,0
"2021-05-22 05:00:00",708,12.36,1.67,0.54,238.8,63.09,6.1,4.8,4.947,4.492,69.21,65.8,0
"2021-05-22 06:00:00",709,12.36,2.68,0.817,157.9,51.48,6.6,5.3,5.856,4.956,67.65,61.71,0
"2021-05-22 07:00:00",710,12.36,1.85,0.603,182.7,42.4,6.5,5.5,5.512,4.664,68.44,63.17,0
"2021-05-22 08:00:00",711,12.36,2.36,0.852,168.4,29.05,8.9,6.3,7.914,4.896,68.13,55.82,0
"2021-05-22 09:00:00",712,12.37,4.62,1.635,167.9,24.49,11.8,8.2,12.27,7.884,57.13,41.57,0
"2021-05-22 10:00:00",713,12.37,7.05,3.491,158.9,24.7,13.4,10.8,13.75,12.06,44.26,37.54,0
"2021-05-22 11:00:00",714,12.38,6.36,2.534,138.1,32.67,15.8,12,16.14,13.57,39.22,31.13,0
"2021-05-22 12:00:00",715,12.38,5.92,2.215,123.4,53.99,17.3,14,18.03,15.67,33.99,25.54,0
"2021-05-22 13:00:00",716,12.38,5.05,1.661,90.9,71.92,19.4,15.4,19.64,17.18,31.37,24.65,0
"2021-05-22 14:00:00",717,12.38,6.13,2.138,35.84,55.14,20.3,16.8,20.85,18.6,29.44,24.59,0
"2021-05-22 15:00:00",718,12.38,5.57,1.749,19.1,52.32,20.7,18.1,21.5,19.8,27.33,23.81,0
"2021-05-22 16:00:00",719,12.38,5.58,1.69,9.73,36.41,20.3,18.2,20.68,18.86,26.99,24.04,0
"2021-05-22 17:00:00",720,12.38,4.13,1.566,6.85,28.84,19.1,17.2,19.12,16.12,31.74,25.16,0
"2021-05-22 18:00:00",721,12.38,3.4,1.599,11.32,18.3,17.4,15.3,16.11,13.57,33.5,30.01,0
"2021-05-22 19:00:00",722,12.37,4.52,1.969,359.4,13.88,15.6,14.3,13.84,13,33.84,32.37,0
"2021-05-22 20:00:00",723,12.37,3.77,1.521,11,29.37,14.7,12.7,13,11.2,40.42,32.92,0
"2021-05-22 21:00:00",724,12.37,1.62,0.599,8.53,88.2,12.9,10.8,11.19,9.31,47.89,40.22,0
"2021-05-22 22:00:00",725,12.37,1.25,0.541,71.46,84.1,11.5,10.2,9.38,8.45,52.66,47.21,0
"2021-05-22 23:00:00",726,12.37,6.02,1.341,1.773,69.15,12.6,9.5,9.6,8.23,53.68,49.4,0
"2021-05-23 00:00:00",727,12.37,5.45,2.175,29.76,20.31,11.8,10.8,10.68,9.6,72.93,48.67,0
"2021-05-23 01:00:00",728,12.37,6.67,3.02,45.31,20.13,11.4,10.4,10.49,9.9,80.6,72.45,0
"2021-05-23 02:00:00",729,12.37,7.62,3.505,53.46,16.95,10.8,10,10.18,9.62,84.7,80.2,0
"2021-05-23 03:00:00",730,12.37,7.64,3.799,49.04,17.64,10.4,9.8,9.9,9.48,86.7,84.4,0
"2021-05-23 04:00:00",731,12.37,8.53,3.795,54.18,19.12,10,9.3,9.62,9.15,88,86.1,0
"2021-05-23 05:00:00",732,12.37,7.03,2.089,35.28,22.88,9.7,9.2,9.16,8.53,91.3,87.8,0
"2021-05-23 06:00:00",733,12.37,7.69,2.803,48.51,19.04,10,9.3,9.58,8.68,90.8,87.7,0
"2021-05-23 07:00:00",734,12.37,5.04,2.354,43.39,15.72,9.8,9.3,8.99,8.57,91.9,89.9,0
"2021-05-23 08:00:00",735,12.37,6.39,2.609,28.8,16.37,11.1,9.5,10.79,8.69,91.1,84.8,0
"2021-05-23 09:00:00",736,12.37,6.89,3.275,32.14,20.15,12.9,10.8,13.74,10.76,84.9,72.34,0
"2021-05-23 10:00:00",737,12.38,8.33,3.194,20.54,23.22,14.4,11.8,15.37,13.27,73.19,63.48,0
"2021-05-23 11:00:00",738,12.38,7.42,2.883,11.68,28.82,15.8,13.1,16.83,14.85,65.33,56.55,0
"2021-05-23 12:00:00",739,12.38,5.34,1.939,21.62,47.27,18.9,14,19.07,16.18,59.48,47.02,0
"2021-05-23 13:00:00",740,12.38,4.56,1.693,359.4,81.2,20.1,16.2,20.39,17.04,51.47,40.2,0
"2021-05-23 14:00:00",741,12.38,4.31,1.56,331.6,69.62,20,16.7,20.42,17.12,48.67,39.96,0
"2021-05-23 15:00:00",742,12.38,6.23,2.069,356.4,45.74,20,17.2,20.95,17.92,45.98,37.63,0
"2021-05-23 16:00:00",743,12.38,4.4,1.444,333.8,49.86,19.4,17.5,20.25,18.28,44.82,38.47,0
"2021-05-23 17:00:00",744,12.38,3.63,1.398,355.2,54.67,18.9,16.5,18.53,15.83,48.24,40.76,0
"2021-05-23 18:00:00",745,12.38,4.52,1.788,2.815,15.26,16.7,15.1,15.84,14.21,55.13,47.88,0
"2021-05-23 19:00:00",746,12.37,5.74,2.147,9.85,16.62,15.1,14,14.22,13.34,58.13,55.16,0
"2021-05-23 20:00:00",747,12.37,5.06,2.321,358.6,15.37,14.3,13,13.34,12.28,62.25,58.18,0
"2021-05-23 21:00:00",748,12.37,4.5,1.668,5.154,14.91,13.6,12.3,12.3,10.99,66.24,62.04,0
"2021-05-23 22:00:00",749,12.37,3.31,1.468,9.53,18.47,12.6,11.8,11.17,10.85,66.68,65.51,0
"2021-05-23 23:00:00",750,12.37,2.57,0.759,213.2,83.6,12.2,9.8,10.97,8.6,77.47,65.91,0
"2021-05-24 00:00:00",751,12.37,1.55,0.601,251.1,91.5,11.5,9.3,9.17,7.944,79.51,74.39,0
"2021-05-24 01:00:00",752,12.37,1.7,0.74,294.4,38.12,10.6,9.2,8.41,7.712,79.2,76.32,0
"2021-05-24 02:00:00",753,12.37,2.05,0.817,1.484,20.39,9.7,8.6,8.51,7.48,80.8,76.17,0
"2021-05-24 03:00:00",754,12.37,1.25,0.687,41.99,45.07,9.3,8.2,7.703,7.036,83.9,80.2,0
"2021-05-24 04:00:00",755,12.37,1.34,0.654,14.97,54.72,9.3,7.7,7.542,6.35,86.9,81.6,0
"2021-05-24 05:00:00",756,12.37,1.73,0.753,21.19,18.25,8.9,7.6,7.359,6.148,86.2,82.3,0
"2021-05-24 06:00:00",757,12.37,1.33,0.549,100.7,82.4,8,6.3,6.148,5.3,89.5,85.7,0
"2021-05-24 07:00:00",758,12.36,1.61,0.746,30.76,30.28,8,6.3,5.976,5.238,91.1,87.7,0
"2021-05-24 08:00:00",759,12.36,1.31,0.495,8.38,49.06,11.5,7.6,10.22,5.926,91.2,80,0
"2021-05-24 09:00:00",760,12.37,2.81,0.816,227.9,58.6,14,10.8,13.79,10.18,80.2,66.14,0
"2021-05-24 10:00:00",761,12.37,4.8,1.866,270.9,31.86,15.8,12.9,15.34,13.64,67.83,59.38,0
"2021-05-24 11:00:00",762,12.38,4.59,1.663,293.4,52.73,17.8,14.3,17.99,15.25,61.3,45.95,0
"2021-05-24 12:00:00",763,12.38,3.87,1.409,223.1,68.81,20,15.8,18.78,16.89,49.14,43.66,0
"2021-05-24 13:00:00",764,12.38,4.79,1.549,236.1,68.15,20.3,16.8,19.64,18.13,49.38,41.32,0
"2021-05-24 14:00:00",765,12.38,4.01,1.572,12.88,66.48,20.7,17.9,21.17,18.89,45.38,36.7,0
"2021-05-24 15:00:00",766,12.38,3.28,1.245,2.604,88.1,21.7,18.6,21.34,19.95,39.78,35.43,0
"2021-05-24 16:00:00",767,12.38,3.61,1.012,298.9,73.1,21.7,18.9,20.97,19.42,40.48,36.15,0
"2021-05-24 17:00:00",768,12.38,2.77,0.971,352.1,30.56,21,17.5,19.87,16.34,45.18,38.56,0
"2021-05-24 18:00:00",769,12.38,4.39,0.832,350.9,19.03,17.9,15.8,16.34,14.62,54.86,44.57,0
"2021-05-24 19:00:00",770,12.38,4.32,2.215,359.1,13.54,15.9,14.7,15.07,13.99,60.86,54.95,0
"2021-05-24 20:00:00",771,12.37,4.46,1.698,332.3,76.05,15,13.3,14.03,12.58,66.04,60.68,0
"2021-05-24 21:00:00",772,12.37,2.72,1.172,18.4,36.62,14,12.2,12.69,11.27,69.36,64.57,0
"2021-05-24 22:00:00",773,12.37,1.43,0.492,283.4,81.6,12.6,11.1,11.29,10.22,73.86,69.38,0
"2021-05-24 23:00:00",774,12.37,1.08,0.622,313.4,13.32,11.9,10.8,10.32,9.46,76.77,72.67,0
"2021-05-25 00:00:00",775,12.37,1.59,0.75,311.6,56.94,11.5,9.8,9.82,8.19,82,75.09,0
"2021-05-25 01:00:00",776,12.37,2.07,0.654,4.297,59.86,10.8,8.9,9,8.02,82.6,77.91,0
"2021-05-25 02:00:00",777,12.37,1.93,0.692,12.03,85.5,10.4,8.5,8.81,7.602,82.6,78.83,0
"2021-05-25 03:00:00",778,12.37,2.15,0.818,18.54,78.51,9.3,7.7,7.965,6.512,86.5,80.4,0
"2021-05-25 04:00:00",779,12.37,1.11,0.59,357,49.86,9.5,7.8,7.178,6.31,87.3,83.3,0
"2021-05-25 05:00:00",780,12.37,1.34,0.68,26.66,22.88,9.7,7.8,7.45,6.5,85,81.9,0
"2021-05-25 06:00:00",781,12.36,0.91,0.435,78.79,101.3,8.5,6.7,6.652,5.562,88.2,84.3,0
"2021-05-25 07:00:00",782,12.37,1.2,0.582,246.9,46.78,7,6.3,5.572,4.916,90.2,87.7,0
"2021-05-25 08:00:00",783,12.36,1.68,0.635,10.82,55.19,10.8,6.6,10.12,5.3,89,73.56,0
"2021-05-25 09:00:00",784,12.37,3.9,1.2,335.2,77.36,14.1,10.7,14.12,10.12,74.3,59.1,0
"2021-05-25 10:00:00",785,12.37,5.15,1.745,274.4,31.5,16.8,13.6,16.79,14.12,60.38,50.26,0
"2021-05-25 11:00:00",786,12.37,4.38,1.811,241.4,41.99,18.6,15.6,18.17,16.39,51.82,42.52,0
"2021-05-25 12:00:00",787,12.38,4.61,1.613,235,66.8,19.6,16.1,19.28,17.27,46.78,39.88,0
"2021-05-25 13:00:00",788,12.38,5.5,1.402,299.6,83.4,20.7,17.3,21.05,18.35,43.65,36.38,0
"2021-05-25 14:00:00",789,12.38,6,2.13,279.2,49.16,21,18.2,21.04,19.1,41.55,36.02,0
"2021-05-25 15:00:00",790,12.38,5.28,1.69,311,54.5,21.4,18.9,21.63,19.37,38.78,32.98,0
"2021-05-25 16:00:00",791,12.38,4.74,1.821,349.1,32.53,20.3,18.6,21.13,19.27,39.32,34.1,0
"2021-05-25 17:00:00",792,12.38,5.08,1.686,337,27.95,19.6,17.5,19.76,16.95,43.13,36.88,0
"2021-05-25 18:00:00",793,12.38,4.48,1.562,334.7,18.19,17.9,15.5,16.94,14.54,49.73,42.75,0
"2021-05-25 19:00:00",794,12.38,5.34,1.998,348.8,17.11,15.8,14.3,14.71,13.63,50.2,48.38,0
"2021-05-25 20:00:00",795,12.37,3.11,0.919,30.8,58.83,14.5,12.9,13.62,11.51,57.36,49.97,0
"2021-05-25 21:00:00",796,12.37,1.36,0.474,29.52,82.4,13.6,12.2,11.99,11.45,58.68,55.2,0
"2021-05-25 22:00:00",797,12.37,1.66,0.567,299.5,74.55,12.9,11.1,11.51,10.36,63.75,58.28,0
"2021-05-25 23:00:00",798,12.37,2.47,0.665,35.07,67.48,11.5,10.4,10.61,9.98,62.86,60.94,0
"2021-05-26 00:00:00",799,12.37,1.9,0.662,76.86,93.8,11,9,9.98,7.944,71.21,62.68,0
"2021-05-26 01:00:00",800,12.37,1.44,0.516,358.5,79.33,9.7,8.3,8.25,7.52,74.81,68.47,0
"2021-05-26 02:00:00",801,12.37,2.88,1.092,21.37,33.84,9.7,8.6,8.59,7.622,71.32,66.73,0
"2021-05-26 03:00:00",802,12.37,2.33,0.649,32.88,55.29,9.3,7.4,7.924,6.633,72.73,67.74,0
"2021-05-26 04:00:00",803,12.37,2.38,0.748,10.15,60.82,8.9,7.6,7.39,6.724,71.81,68.75,0
"2021-05-26 05:00:00",804,12.36,2.48,0.89,33.43,64.48,8.9,6.5,7.198,5.32,80,71.35,0
"2021-05-26 06:00:00",805,12.36,1.54,0.762,47.4,45.07,8.5,6.3,6.028,5.219,79.43,75.09,0
"2021-05-26 07:00:00",806,12.36,1.42,0.657,353.6,28.82,8.2,6.2,5.785,4.754,82.2,77.88,0
"2021-05-26 08:00:00",807,12.36,2.58,0.772,332.8,46.55,10.8,8.2,10.42,5.764,78.98,59.31,0
"2021-05-26 09:00:00",808,12.37,2.11,0.982,236.3,49.97,14.3,10.8,14.51,10.41,60.29,47.95,0
"2021-05-26 10:00:00",809,12.37,4.75,1.839,184.2,30.79,16.3,13.6,16.67,14.35,49.53,42.7,0
"2021-05-26 11:00:00",810,12.38,8.26,2.766,195.2,29.23,18.2,15.2,18.25,16.19,46.63,37.56,0
"2021-05-26 12:00:00",811,12.38,7.92,3.463,207.6,33.35,19.3,16.1,19.48,17.56,40.57,33.54,0
"2021-05-26 13:00:00",812,12.38,7.59,2.636,199.3,52.89,20,17.2,19.91,18.39,37.5,31.73,0
"2021-05-26 14:00:00",813,12.38,6.71,2.345,207.3,39.83,20.8,18.2,21.06,19.4,35.27,29.03,0
"2021-05-26 15:00:00",814,12.38,6.79,1.894,157.4,41.19,21.5,18.7,21.32,20.33,32,27.69,0
