"TOA5","CR200test","CR200X","18551","CR200X.Std.04","RMyoungFinalProgram2021_cr200.CR2","36029","TableMin"
"TIMESTAMP","RECORD","BattV_Avg","AirTC_Avg","RH_Avg","WSpeed_Avg","WDir_Avg"
"TS","RN","Volts","Deg C","%","meters/sec","degrees"
"","","Avg","Avg","Avg","Avg","Avg"
"2023-06-23 06:35:00",282,14.18352,-39.69144,0.1779102,0.1728333,163.7883
"2023-06-23 06:40:00",283,14.1919,-39.70147,0.129935,0.3536667,239.4517
"2023-06-23 06:45:00",284,14.19343,-39.71511,0.03194955,0.3086667,233.115
"2023-06-23 06:50:00",285,14.16017,-39.73384,0.1129173,0.33,271.465
"2023-06-23 06:55:00",286,14.19797,-39.72876,0.2081045,0.3535,245.5867
"2023-06-23 07:00:00",287,14.19087,-39.6798,0.00778389,0.3223333,226.2317
"2023-06-23 07:05:00",288,14.17033,-39.67015,0.02452179,0.2796667,245.1551
"2023-06-23 07:10:00",289,14.20648,-39.69513,0.09612846,0.1111667,281.2767
"2023-06-23 07:15:00",290,14.19499,-39.71908,0.1083894,0.07316668,237.9383
"2023-06-23 07:20:00",291,14.17121,-39.71867,0.1008853,0.328,187.1867
"2023-06-23 07:25:00",292,14.14254,-39.75926,0.02233416,0.4298334,176.4234
"2023-06-23 07:30:00",293,14.1341,-39.70902,-0.04181932,0.4260001,180.9716
"2023-06-23 07:35:00",294,14.15818,-39.69096,0.0211386,0.07883333,180.69
"2023-06-23 07:40:00",295,14.15392,-39.7889,-0.009742576,0.3393334,236.0134
"2023-06-23 07:45:00",296,14.15769,-39.6966,0.05863354,0.2558333,259.3184
"2023-06-23 07:50:00",297,14.16952,-39.6977,0.0156441,0.2865,225.62
"2023-06-23 07:55:00",298,14.13688,-39.77704,0.08203607,0.354,189.425
"2023-06-23 08:00:00",299,14.16114,-39.65825,0.04802608,0.1543334,210.245
"2023-06-23 08:05:00",300,14.13345,-39.64058,0.02439461,0.4176666,298.235
"2023-06-23 08:10:00",301,14.12801,-39.60495,0.06168605,0.1521666,156.25
"2023-06-23 08:15:00",302,14.12188,-39.61126,0.06969886,0.135,214.2667
"2023-06-23 08:20:00",303,14.14175,-39.58598,0.08704727,0.2093333,150.6433
"2023-06-23 08:25:00",304,14.12949,-39.53592,0.07641438,0.1945,228.0567
"2023-06-23 08:30:00",305,14.13747,-39.54289,0.03820718,0.3051667,122.1534
"2023-06-23 08:35:00",306,14.08567,-39.56273,0.04492271,0.2526667,48.56499
"2023-06-23 08:40:00",307,14.10677,-39.60961,0.07137775,0.5235,245.0733
"2023-06-23 08:45:00",308,14.12731,-39.64204,-0.003332318,0.5655001,270.5117
"2023-06-23 08:50:00",309,14.1461,-39.45942,0.05822653,0.4618333,293.1701
"2023-06-23 08:55:00",310,14.09651,-39.54836,0.04278595,0.3028334,237.425
