"TOA5","Lebohang AQMS","CR1000","41024","CR1000.Std.32.05","CPU:Large AQMS.cr1","42754","Table1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","RH","SlrW_Avg","Rain_mm_Tot","Amb_Press_Avg","Batt_Volt_Avg","SO2_Avg","H2S_Avg","NO_Avg","NO2_Avg","NOX_Avg","PM10_Avg","PM25_Avg","O3_Avg","CO_Avg","CO2_Avg","LineV_Avg","Log_Temp_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","%","W/mÂ²","mm","hPa","Volts","ppb","ppb","ppb","ppb","ppb","ug.m-3","ug.m-3","ppb","ppm","ppm","Volts","Deg C"
"","","WVc","WVc","WVc","Max","Avg","Smp","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-03-22 03:09:00",103208,1.831167,36.6302,4.520694,2.0876,15.58185,72.14174,0,0,835.2689,12.8347,-346.3055,1.353637,0,2.707275,3.158487,1000.112,16.92047,9.024249,-344.5007,426.3958,0.2030456,21.23221
"2023-03-22 03:10:00",103209,1.795233,40.94076,11.27857,2.0582,15.63865,72.44844,0,0,835.2554,12.83377,-281.331,1.579244,0,1.80485,2.707275,1000.112,16.92047,5.188943,-326.6778,426.3958,0.2707275,21.23221
"2023-03-22 03:11:00",103210,1.6613,42.7337,10.99714,1.9994,15.57049,72.61883,0,0,835.2689,12.8347,-375.86,1.353637,0,2.256062,2.932881,1000.338,23.46305,12.40834,-319.0072,426.3958,0.2030456,21.2051
"2023-03-22 03:12:00",103211,1.6074,25.79682,9.063728,1.8034,15.54777,72.85737,0,0,835.2554,12.83377,-390.2988,1.353637,0,2.481669,2.932881,999.8868,21.6582,11.95713,-330.0619,426.3958,0.2030456,21.2051
"2023-03-22 03:13:00",103212,1.414667,34.90611,9.668001,1.7446,15.49666,73.06183,0,0,835.2689,12.83562,-321.0377,1.353637,0,2.030456,2.707275,1000.338,18.72532,8.34743,-328.2571,426.3958,0.2030456,21.19607
"2023-03-22 03:14:00",103213,1.3869,30.9691,7.474903,1.8132,15.45122,73.2663,0,0,835.2689,12.8347,-381.5001,1.353637,0,2.707275,2.707275,1000.112,27.74957,11.28031,-296.6722,426.3958,0.2030456,21.17799
"2023-03-22 03:15:00",103214,1.079833,34.17385,8.657395,1.2448,15.38307,73.47076,0,0,835.2689,12.8347,-371.5735,1.353637,0,2.481669,2.707275,999.8868,21.43259,10.37789,-324.6474,426.3958,0.2030456,21.1554
"2023-03-22 03:16:00",103215,1.189267,38.21284,8.940684,1.4114,15.37739,73.64114,0,0,835.2689,12.83377,-334.7997,1.353637,0,2.707275,4.060912,999.8868,19.17653,8.34743,-327.5803,426.3958,0.2030456,21.15088
"2023-03-22 03:17:00",103216,1.444067,38.24833,6.953442,1.6368,15.40011,73.81153,0,0,835.2689,12.83377,-341.7935,1.353637,0,2.707275,4.060912,1000.338,20.07895,9.701068,-331.19,426.3958,0.2030456,21.13281
"2023-03-22 03:18:00",103217,0.9605999,40.88113,9.67543,1.333,15.27516,74.11823,0,0,835.2689,12.83562,-371.1222,1.579244,0,2.707275,4.060912,999.6612,22.56062,8.121824,-315.1719,426.3958,0.2707275,21.12377
"2023-03-22 03:19:00",103218,1.375466,42.18297,7.041287,1.7544,15.24108,74.32269,0,0,835.2689,12.83285,-412.8594,1.353637,0,2.707275,4.060912,999.8868,23.23744,9.475462,-353.9762,426.3958,0.2368865,21.12377
"2023-03-22 03:20:00",103219,1.061867,33.35006,10.3074,1.1664,15.16156,74.59531,0,0,835.2689,12.83377,-382.8538,1.353637,0,2.707275,4.060912,999.4356,22.33502,9.249856,-322.1657,426.3958,0.2030456,21.12377
"2023-03-22 03:21:00",103220,1.238267,38.13256,12.66243,1.6858,15.11613,74.93608,0,0,835.2554,12.83285,-342.2447,2.256062,0,2.707275,4.060912,999.8868,21.43259,8.573037,-312.239,426.3958,0.3722503,21.12377
"2023-03-22 03:22:00",103221,1.261133,38.5662,8.05122,1.431,15.13317,75.17463,0,0,835.2689,12.83285,-340.891,2.707275,0,2.707275,4.060912,1000.338,21.6582,8.121824,-323.745,426.3958,0.4060912,21.11473
"2023-03-22 03:23:00",103222,1.3183,37.39797,11.46734,1.4408,15.13317,75.2087,0,0,835.2689,12.83377,-360.2931,2.707275,0,2.707275,4.060912,999.6612,21.6582,9.475462,-326.001,426.3958,0.4060912,21.12377
"2023-03-22 03:24:00",103223,1.137,39.32552,10.20124,1.431,15.07069,75.24278,0,0,835.2689,12.83562,-394.1341,3.384093,0,2.707275,4.060912,1000.338,21.8838,10.8291,-351.9457,426.3958,0.5076141,21.12377
"2023-03-22 03:25:00",103224,1.197433,35.64558,6.468533,1.3232,15.03662,75.5154,0,0,835.2418,12.83377,-401.5791,2.707275,0,2.707275,3.609699,999.4356,23.46305,8.121824,-308.6293,426.3958,0.4060912,21.11925
"2023-03-22 03:26:00",103225,0.9965332,34.76362,8.617386,1.1958,15.09341,75.68578,0,0,835.2554,12.8347,-339.3118,2.707275,1.353637,2.481669,4.060912,999.4356,21.6582,8.798643,-313.8183,426.3958,0.4060912,21.12377
"2023-03-22 03:27:00",103226,1.252967,32.40108,3.919653,1.6662,15.03662,75.85617,0,0,835.2689,12.831,-333.2204,2.707275,0.4512125,2.707275,4.060912,999.6612,21.43259,8.798643,-312.0134,426.3958,0.4060912,21.12377
"2023-03-22 03:28:00",103227,1.512667,28.34192,8.442912,2.0974,14.96846,75.92432,0,0,835.2554,12.83285,-343.5983,2.707275,0,2.707275,2.932881,999.4356,21.8838,7.896218,-313.3671,426.847,0.4060912,21.12377
"2023-03-22 03:29:00",103228,2.0043,37.87838,9.913788,2.2934,14.93438,76.19695,0,0,835.2689,12.8347,-312.6902,2.707275,0,2.707275,3.384093,999.6612,20.53017,8.573037,-310.8854,426.3958,0.4060912,21.13733
"2023-03-22 03:30:00",103229,1.760933,42.88412,6.494625,2.2346,14.88327,76.46957,0,0,835.2554,12.83192,-371.3479,2.707275,0,2.707275,4.060912,1000.112,22.33502,8.34743,-315.8487,426.3958,0.4060912,21.15088
"2023-03-22 03:31:00",103230,1.888333,40.13845,13.02149,2.0582,14.78671,76.70811,0,0,835.2689,12.83285,-353.0737,2.707275,0,2.707275,3.609699,999.8868,21.20699,9.475462,-332.7692,426.3958,0.4060912,21.15088
"2023-03-22 03:32:00",103231,1.849133,37.53285,9.093275,2.1268,14.78671,77.18519,0,0,835.2689,12.83192,-350.5921,2.707275,0,2.707275,4.060912,999.4356,22.10941,8.34743,-317.2024,426.3958,0.4060912,21.17799
"2023-03-22 03:33:00",103232,1.7152,34.50332,10.93095,2.0876,14.72424,77.38966,0,0,835.2554,12.83285,-339.5374,2.707275,0.4512125,2.707275,4.060912,1000.112,21.6582,9.249856,-316.7512,426.3958,0.4060912,21.17799
"2023-03-22 03:34:00",103233,1.687433,30.37737,5.908787,2.0974,14.71856,77.52596,0,0,835.2689,12.83192,-365.2565,2.707275,0.6768187,1.353637,4.060912,1000.112,22.56062,9.249856,-313.8183,426.3958,0.4060912,21.18251
"2023-03-22 03:35:00",103234,1.873633,45.74889,5.542064,2.166,14.69016,77.83266,0,0,835.2689,12.8347,-340.2142,2.707275,0.4512125,2.030456,4.060912,999.4356,21.43259,8.34743,-320.3609,426.3958,0.4060912,21.20059
"2023-03-22 03:36:00",103235,1.7103,43.12638,7.394656,2.0386,14.74696,77.69635,0,0,835.2689,12.83377,-365.2565,2.707275,0,2.707275,3.609699,999.8868,22.33502,9.701068,-323.0681,426.3958,0.4060912,21.2051
"2023-03-22 03:37:00",103236,2.005933,48.25087,5.800972,2.3718,14.74128,77.83266,0,0,835.2689,12.83377,-351.4945,2.707275,0,2.707275,3.835306,999.8868,21.43259,9.701068,-327.5803,426.3958,0.4060912,21.20962
"2023-03-22 03:38:00",103237,1.811567,44.55436,7.829241,2.0974,14.78672,77.83266,0,0,835.2689,12.83285,-388.7195,2.707275,0,2.707275,3.835306,999.6612,23.01184,9.475462,-321.2633,426.3958,0.4060912,21.23221
"2023-03-22 03:39:00",103238,2.0092,50.54477,8.694169,2.3522,14.7072,77.96897,0,0,835.2689,12.8347,-377.6648,2.707275,0,2.707275,3.609699,999.21,23.01184,9.024249,-313.8183,426.3958,0.4060912,21.23221
"2023-03-22 03:40:00",103239,2.005933,57.60032,10.96457,2.264,14.72992,77.96897,0,0,835.2689,12.8347,-328.0315,2.707275,0,2.707275,2.707275,999.8868,21.20699,9.701068,-321.7145,426.3958,0.4060912,21.25481
"2023-03-22 03:41:00",103240,2.095767,62.42329,7.634626,2.362,14.71288,78.0712,0,0,835.2689,12.83285,-378.7928,2.707275,0,2.707275,3.835306,999.8868,23.01184,9.249856,-309.7574,426.3958,0.4060912,21.26385
"2023-03-22 03:42:00",103241,1.738067,65.92229,7.834272,2.0092,14.71288,78.24158,0,0,835.2689,12.83562,-337.5069,2.707275,0,2.707275,3.609699,1000.338,21.6582,9.024249,-314.9463,426.3958,0.4060912,21.27288
"2023-03-22 03:43:00",103242,2.089233,76.81576,6.078624,2.4502,14.76968,78.17343,0,0,835.2689,12.83377,-362.7748,1.80485,0,2.707275,3.158487,999.6612,22.56062,9.475462,-309.7574,426.3958,0.2707275,21.25933
"2023-03-22 03:44:00",103243,2.130067,72.96323,7.428203,2.2444,14.70152,78.17343,0,0,835.2689,12.83562,-343.3727,1.353637,0,2.707275,4.060912,999.8868,20.98138,10.8291,-335.0253,426.3958,0.2368865,21.25933
"2023-03-22 03:45:00",103244,1.973267,66.70683,4.469096,2.0974,14.61633,78.44605,0,0,835.2418,12.83377,-365.9333,1.353637,0,2.256062,4.060912,999.8868,22.56062,9.475462,-327.8059,426.3958,0.2030456,21.25933
"2023-03-22 03:46:00",103245,2.1856,71.09784,7.643987,2.313,14.57657,78.85498,0,0,835.2689,12.8347,-367.0613,1.353637,0,2.707275,4.060912,999.6612,22.10941,9.701068,-322.6169,426.3958,0.2030456,21.25933
"2023-03-22 03:47:00",103246,2.0239,69.34356,8.687258,2.264,14.51978,79.02537,0,0,835.2689,12.83562,-274.7884,1.353637,0,2.707275,4.060912,1000.338,18.72532,9.024249,-326.4522,426.3958,0.2030456,21.25933
"2023-03-22 03:48:00",103247,1.958567,62.00876,6.976767,2.2836,14.48002,79.4343,0,0,835.2554,12.8347,-322.8425,1.353637,0,2.707275,4.060912,1000.112,21.43259,8.798643,-315.3975,426.3958,0.2030456,21.24125
"2023-03-22 03:49:00",103248,1.711933,70.42056,11.90605,2.1268,14.43458,79.74099,0,0,835.2689,12.83377,-325.3242,1.353637,0,2.707275,4.060912,1000.112,20.98138,9.475462,-325.5498,426.3958,0.2030456,21.23221
"2023-03-22 03:50:00",103249,1.3869,66.82764,4.100826,1.6858,14.4289,79.94546,0,0,835.2689,12.8347,-337.2813,1.353637,0,2.707275,4.060912,999.8868,21.43259,9.475462,-321.4889,426.3958,0.2030456,21.23221
"2023-03-22 03:51:00",103250,1.1566,59.91446,13.54865,1.6466,14.4289,80.08176,0,0,835.2689,12.83377,-352.6225,1.353637,0,2.707275,4.060912,999.8868,21.8838,9.475462,-328.2571,426.6214,0.2030456,21.22318
"2023-03-22 03:52:00",103251,0.9802,54.38577,9.265513,1.1762,14.33235,80.3203,0,0,835.2689,12.83562,-343.3727,1.353637,0,2.707275,4.060912,999.8868,22.33502,7.896218,-312.6902,426.6214,0.2030456,21.20962
"2023-03-22 03:53:00",103252,1.055333,57.09968,9.571765,1.1468,14.28123,80.38846,0,0,835.2689,12.83562,-360.0675,1.353637,0,2.707275,4.060912,1000.112,22.33502,9.249856,-326.9034,427.5238,0.2030456,21.2051
"2023-03-22 03:54:00",103253,0.8397333,51.05269,9.435974,1.2644,14.24148,80.59293,0,0,835.2689,12.83562,-335.4765,1.353637,0,2.707275,4.060912,999.8868,21.8838,8.34743,-320.3609,427.2982,0.2030456,21.2051
"2023-03-22 03:55:00",103254,0.4559,29.42623,6.341883,0.7744,14.28691,80.83147,0,0,835.2689,12.83562,-340.2142,1.353637,1.128031,2.707275,4.512125,1000.338,21.20699,8.34743,-321.7145,427.5238,0.2030456,21.18703
"2023-03-22 03:56:00",103255,0.4281333,60.97821,5.300113,0.647,14.2358,80.9337,0,0,835.2689,12.8347,-365.7077,1.353637,0.902425,2.707275,4.512125,999.6612,22.78623,8.34743,-314.0439,426.6214,0.2030456,21.17799
"2023-03-22 03:57:00",103256,0.4738666,38.69587,19.30241,0.9214,14.17332,81.17224,0,0,835.2554,12.83562,-364.1284,1.353637,0,4.060912,4.060912,999.6612,20.53017,8.34743,-333.2204,427.0726,0.2030456,21.1554
"2023-03-22 03:58:00",103257,0.3693333,34.3922,5.893864,0.5784,14.14493,81.20631,0,0,835.2689,12.8347,-335.9277,1.353637,0,3.158487,4.060912,1000.112,21.6582,7.896218,-314.7207,427.7494,0.2030456,21.15088
"2023-03-22 03:59:00",103258,0.4869333,355.6779,13.84014,0.647,14.07677,81.44485,0,0,835.2689,12.8347,-372.7015,1.353637,0,2.707275,4.060912,999.8868,20.98138,8.573037,-325.7754,427.5238,0.2030456,21.12377
"2023-03-22 04:00:00",103259,0.3987333,14.61158,21.13988,0.5588,14.12789,81.64932,0,0,835.2689,12.8347,-337.9581,1.353637,0,2.707275,4.060912,999.8868,20.98138,8.573037,-320.3609,427.7494,0.2030456,21.12377
"2023-03-22 04:01:00",103260,0.6813,16.95882,15.89393,0.9508,14.15629,81.75156,0,0,835.2689,12.83562,-367.0613,1.353637,0,2.707275,4.060912,1000.112,22.10941,7.670612,-311.7878,427.7494,0.2030456,21.11021
"2023-03-22 04:02:00",103261,1.284,14.10811,12.8606,1.5682,14.12788,81.9901,0,0,835.2689,12.8347,-356.9091,1.353637,0.2256062,2.707275,4.060912,999.6612,25.71911,8.121824,-309.5318,427.7494,0.2030456,21.09666
"2023-03-22 04:03:00",103262,0.8250334,22.54253,8.460595,0.9801999,14.12789,81.85378,0,0,835.2689,12.83562,-342.2446,1.353637,0,2.707275,4.060912,999.6612,24.36547,8.121824,-330.9644,427.7494,0.2030456,21.09666
"2023-03-22 04:04:00",103263,1.336267,14.56363,17.04569,1.4016,14.07109,81.92194,0,0,835.2689,12.8347,-360.97,1.353637,0,2.481669,2.707275,999.8868,25.2679,7.670612,-318.556,427.7494,0.2030456,21.09666
"2023-03-22 04:05:00",103264,1.300333,9.111546,7.595791,1.529,14.12221,82.1264,0,0,835.2689,12.8347,-349.0128,0.902425,0,2.481669,2.707275,1000.112,25.2679,8.121824,-318.7816,427.7494,0.1353637,21.09214
"2023-03-22 04:06:00",103265,1.4506,15.3716,9.112573,1.7544,14.12789,82.26271,0,0,835.2689,12.83377,-339.3118,0,0,2.707275,2.707275,999.8868,25.71911,9.024249,-316.9768,427.7494,0,21.09214
"2023-03-22 04:07:00",103266,1.777267,21.98163,6.666516,2.0582,14.03133,82.39902,0,0,835.2689,12.83377,-308.8549,0,0,2.707275,2.932881,999.4356,24.59108,7.896218,-310.2086,427.7494,0,21.08762
"2023-03-22 04:08:00",103267,1.731533,20.96529,5.02125,2.0386,14.02565,82.50126,0,0,835.2689,12.83377,-352.8481,0,0,2.707275,3.384093,999.8868,25.94472,8.34743,-321.2633,427.7494,0,21.07406
"2023-03-22 04:09:00",103268,1.865467,20.00952,8.635613,2.117,13.97454,82.80795,0,0,835.2689,12.83285,-335.7021,0.2256062,0,2.707275,4.060912,999.6612,24.81669,7.896218,-322.1657,427.7494,0.03384094,21.09666
"2023-03-22 04:10:00",103269,1.8671,25.83829,2.61551,2.166,13.9859,83.01241,0,0,835.2689,12.83285,-373.8295,0.6768187,0.902425,1.80485,4.060912,999.8868,26.17032,8.34743,-324.873,427.7494,0.1015228,21.08762
"2023-03-22 04:11:00",103270,1.816467,30.12311,7.824004,2.1464,14.01997,83.14873,0,0,835.2689,12.83285,-361.4212,0,2.256062,3.384093,6.091368,999.8868,26.17032,7.896218,-323.9706,427.7494,0,21.09214
"2023-03-22 04:12:00",103271,1.7887,39.01276,6.611329,1.8818,13.99158,83.1828,0,0,835.2689,12.83285,-359.1651,0,2.707275,5.414549,8.121824,999.6612,25.94472,7.219399,-314.2695,427.7494,0,21.07858
"2023-03-22 04:13:00",103272,2.0386,37.18099,5.465676,2.2248,13.91774,83.21688,0,0,835.2689,12.83192,-389.3964,0,2.256062,4.963337,7.670612,999.8868,26.39593,8.34743,-338.1837,427.7494,0,21.07858
"2023-03-22 04:14:00",103273,1.855667,39.8535,8.427872,2.1562,13.85527,83.45542,0,0,835.2689,12.83192,-335.7021,0,1.128031,4.060912,6.091368,1000.112,25.04229,7.445005,-309.7574,427.7494,0,21.0831
"2023-03-22 04:15:00",103274,1.682533,38.61934,12.28029,2.019,13.84391,83.65988,0,0,835.2689,12.8347,-325.7754,0,0.2256062,3.609699,4.963337,999.6612,24.59108,8.121824,-332.318,427.7494,0,21.09666
"2023-03-22 04:16:00",103275,1.507767,54.08004,9.857033,1.6662,13.83823,83.89843,0,0,835.2689,12.83285,-342.9215,0,1.128031,4.286519,5.865762,999.6612,25.49351,7.445005,-324.4218,427.7494,0,21.09666
"2023-03-22 04:17:00",103276,1.829533,57.12733,8.274765,2.068,13.75872,84.20512,0,0,835.2418,12.83285,-363.9028,0,1.128031,6.091368,7.2194,999.4356,26.39593,6.768187,-320.8121,427.7494,0,21.09666
"2023-03-22 04:18:00",103277,2.0386,64.93433,5.153096,2.1856,13.72464,84.17104,0,0,835.2689,12.83285,-335.2509,1.128031,0,5.414549,6.768187,999.6612,25.49351,7.670612,-328.4827,427.7494,0.1692047,21.10118
"2023-03-22 04:19:00",103278,2.157833,79.62565,7.623225,2.5776,13.68488,84.47775,0,0,835.2689,12.83285,-327.1291,0,0.902425,5.188943,6.768187,999.6612,24.13987,8.573037,-334.7997,427.9751,0,21.12377
"2023-03-22 04:20:00",103279,2.154567,77.14067,7.546088,2.6364,13.67352,84.5459,0,0,835.2689,12.83377,-333.2204,0,0.2256062,4.060912,5.640156,999.8868,24.59108,9.024249,-333.8972,428.2007,0,21.12377
"2023-03-22 04:21:00",103280,2.035333,85.10622,2.813232,2.264,13.69056,84.78444,0,0,835.2689,12.83285,-258.9959,0,0,4.060912,5.414549,1000.338,21.8838,7.896218,-328.2571,427.7494,0,21.12829
"2023-03-22 04:22:00",103281,2.020633,91.22969,5.551353,2.1464,13.68488,84.78444,0,0,835.2689,12.8347,-360.5188,0,0.2256062,4.060912,5.414549,999.8868,26.62154,6.316975,-304.5684,427.9751,0,21.15088
"2023-03-22 04:23:00",103282,1.8867,90.34306,11.00499,2.0484,13.6792,84.71629,0,0,835.2689,12.8347,-344.0495,0,1.353637,4.060912,5.414549,999.8868,25.71911,7.445005,-327.1291,428.2007,0,21.15992
"2023-03-22 04:24:00",103283,2.1366,92.98641,9.971786,2.3326,13.7076,84.78444,0,0,835.2418,12.8347,-300.5075,0,0.4512125,4.060912,4.963337,999.8868,25.49351,5.414549,-307.0501,427.9751,0,21.17799
"2023-03-22 04:25:00",103284,2.414267,87.24499,5.343315,2.6756,13.73032,84.81851,0,0,835.2689,12.83377,-349.4641,0,0,3.609699,4.060912,1000.338,25.49351,8.573037,-337.2813,427.9751,0,21.18251
"2023-03-22 04:26:00",103285,2.544933,82.44331,5.958715,2.8226,13.74168,84.92075,0,0,835.2824,12.8347,-341.1166,0.2256062,0,3.609699,4.060912,1000.112,26.17032,8.121825,-314.4951,427.7494,0.03384094,21.20059
"2023-03-22 04:27:00",103286,2.208467,81.73711,4.163142,2.4796,13.79847,84.68221,0,0,835.2689,12.8347,-352.1713,0,0,3.609699,4.060912,999.8868,26.62154,7.445005,-313.5927,427.7494,0,21.21866
"2023-03-22 04:28:00",103287,1.4702,81.1785,8.248672,1.8034,13.77575,84.47775,0,0,835.2824,12.8347,-341.3423,0.4512125,0,2.707275,4.060912,999.8868,24.81669,9.249856,-328.2571,427.9751,0.06768187,21.23221
"2023-03-22 04:29:00",103288,1.595967,75.25124,9.655696,1.8818,13.83823,84.61405,0,0,835.2689,12.8347,-301.4099,1.353637,0,2.707275,4.060912,999.8868,22.33502,9.249856,-336.6045,427.9751,0.2030456,21.23221
"2023-03-22 04:30:00",103289,1.7838,73.63557,11.83548,1.9112,13.82687,84.57997,0,0,835.2824,12.83285,-352.1714,0.2256062,0,2.707275,4.060912,999.6612,26.17032,7.670612,-317.428,428.6519,0.03384094,21.23673
"2023-03-22 04:31:00",103290,1.8622,66.37855,11.15579,2.1562,13.84959,84.64812,0,0,835.2689,12.83655,-342.6958,0,0.4512125,2.707275,4.060912,999.8868,26.62154,8.798643,-317.2024,428.6519,0,21.24125
"2023-03-22 04:32:00",103291,1.560033,70.2796,15.88274,2.019,13.80415,84.51182,0,0,835.2689,12.83377,-274.3372,0,1.128031,3.384093,5.188943,999.21,22.56062,6.091368,-310.2086,429.1031,0,21.25481
"2023-03-22 04:33:00",103292,1.359133,54.21504,5.395345,1.5486,13.79847,84.64812,0,0,835.2824,12.8347,-321.0377,0,0.2256062,3.384093,4.512125,999.6612,25.2679,7.445005,-321.0377,427.9751,0,21.25933
"2023-03-22 04:34:00",103293,1.333,57.28665,7.500348,1.48,13.85527,84.75036,0,0,835.2689,12.83285,-324.1962,0,0,2.707275,4.060912,999.8868,23.68865,8.34743,-323.0681,427.9751,0,21.24577
"2023-03-22 04:35:00",103294,1.506133,57.54659,11.15629,1.872,13.85527,84.88667,0,0,835.2824,12.83285,-371.1222,0,0,2.707275,4.060912,1000.338,27.74957,8.798643,-316.0743,427.7494,0,21.23221
"2023-03-22 04:36:00",103295,1.555133,43.42119,8.327379,1.774,13.91206,84.57997,0,0,835.2689,12.83285,-353.0737,0,0,2.707275,4.060912,1000.338,25.2679,8.573037,-327.3546,428.2007,0,21.23221
"2023-03-22 04:37:00",103296,1.669467,42.30479,6.680868,1.8622,13.92342,84.61405,0,0,835.2824,12.83285,-339.5374,0,0,2.707275,4.060912,999.8868,25.04229,8.121824,-320.5865,429.1031,0,21.23221
"2023-03-22 04:38:00",103297,1.235,30.51141,4.540022,1.4114,14.0143,84.34143,0,0,835.2824,12.83377,-314.9463,0,0,3.384093,4.060912,999.6612,24.81669,5.640156,-308.8549,429.1031,0,21.20962
"2023-03-22 04:39:00",103298,1.408133,25.2527,6.871426,1.7152,14.04269,84.2392,0,0,835.2689,12.8347,-358.2627,0,0,4.060912,5.414549,1000.338,22.78623,10.60349,-347.208,429.1031,0,21.2051
"2023-03-22 04:40:00",103299,1.3526,21.05039,6.763241,1.4506,14.0143,84.06882,0,0,835.2824,12.83377,-347.8848,0,0,4.060912,5.414549,999.8868,26.17032,6.993793,-313.8183,429.1031,0,21.2051
"2023-03-22 04:41:00",103300,1.711933,18.16355,14.35114,2.1954,13.9859,84.17104,0,0,835.296,12.83655,-277.0445,0,0,3.835306,4.963337,1000.112,21.20699,7.2194,-324.4218,429.1031,0,21.18703
"2023-03-22 04:42:00",103301,1.682533,20.74795,6.750657,1.9504,13.9859,84.17104,0,0,835.2824,12.83562,-377.6648,0,0,4.060912,5.414549,999.8868,27.29836,7.219399,-319.9096,428.8775,0,21.18251
"2023-03-22 04:43:00",103302,1.814833,24.86076,4.690624,1.9602,13.94614,84.06882,0,0,835.5396,12.83655,-374.0551,0,0,4.060912,5.414549,999.6612,26.39593,8.34743,-326.4522,429.1031,0,21.17799
"2023-03-22 04:44:00",103303,2.188867,29.43182,6.773773,2.3914,13.96886,84.30736,0,0,835.5801,12.8347,-344.9519,0,0,4.060912,4.963337,999.8868,25.71911,6.542581,-311.7878,429.1031,0,21.17799
"2023-03-22 04:45:00",103304,2.262367,27.48401,3.7649,2.4502,13.9575,84.51182,0,0,835.5261,12.83285,-350.5921,0,0,4.060912,5.414549,1000.112,25.71911,7.670612,-323.9706,429.1031,0,21.15992
"2023-03-22 04:46:00",103305,1.938967,36.51354,3.769173,2.0484,13.92342,84.40958,0,0,835.323,12.83562,-351.7201,0,0.2256062,4.060912,5.414549,1000.112,25.49351,7.670612,-321.0377,429.1031,0,21.14636
"2023-03-22 04:47:00",103306,2.1856,30.96177,5.55382,2.509,13.86663,84.64812,0,0,835.2689,12.83377,-384.8842,0,0,4.060912,5.414549,999.8868,26.84714,8.798643,-332.318,429.1031,0,21.12377
"2023-03-22 04:48:00",103307,1.8034,34.02329,5.646262,2.166,13.80415,84.71629,0,0,835.2824,12.83562,-363.9029,0.4512125,0,4.060912,5.414549,999.8868,26.39593,7.219399,-322.3913,429.1031,0.06768187,21.11925
"2023-03-22 04:49:00",103308,2.030433,35.85992,2.893842,2.2836,13.75871,84.92075,0,0,835.2689,12.8347,-358.9395,1.353637,0,4.060912,5.414549,999.8868,26.62154,5.640156,-308.6293,429.1031,0.2030456,21.1057
"2023-03-22 04:50:00",103309,2.117,29.79653,5.61655,2.313,13.74168,85.15929,0,0,835.2689,12.8347,-335.9277,0.2256062,0.2256062,4.060912,5.640156,999.4356,24.59108,6.316975,-321.2633,429.1031,0.03384094,21.07858
"2023-03-22 04:51:00",103310,1.919367,30.16227,2.618992,1.9896,13.7644,85.32967,0,0,835.296,12.83377,-355.5554,0.902425,0.902425,4.286519,6.768187,999.6612,25.71911,5.640156,-319.9096,429.1031,0.1353637,21.06955
"2023-03-22 04:52:00",103311,1.942233,25.47744,7.632314,2.0876,13.736,85.39783,0,0,835.2689,12.8347,-349.464,0,1.353637,6.091368,7.670612,999.4356,24.36547,5.188943,-330.5132,429.1031,0,21.06955
"2023-03-22 04:53:00",103312,1.795233,19.62815,1.633678,1.9308,13.66784,85.60229,0,0,835.2824,12.83562,-330.5131,0,2.256062,6.993793,8.573037,999.8868,24.59108,4.512125,-318.7816,429.1031,0,21.06955
"2023-03-22 04:54:00",103313,2.117,15.18292,4.504512,2.313,13.66216,85.77268,0,0,835.2824,12.83562,-350.8177,0,0.2256062,6.768187,7.2194,999.8868,25.04229,6.316975,-324.1962,429.1031,0,21.06955
"2023-03-22 04:55:00",103314,2.3375,18.44928,4.18162,2.5384,13.73032,85.97714,0,0,835.2824,12.83192,-313.1414,0,0,5.414549,6.768187,999.4356,23.46305,4.060912,-321.4889,429.1031,0,21.06955
"2023-03-22 04:56:00",103315,2.4502,21.50215,3.052617,2.5874,13.74736,85.94307,0,0,835.2824,12.83285,-394.3597,0,0,5.414549,6.316975,999.8868,25.2679,8.798643,-337.2813,429.1031,0,21.06503
"2023-03-22 04:57:00",103316,2.574333,24.2324,4.877791,2.705,13.71328,85.97714,0,0,835.5396,12.83285,-374.0551,0,0,5.414549,6.768187,999.8868,25.04229,7.670612,-326.001,429.1031,0,21.06955
"2023-03-22 04:58:00",103317,2.4355,24.23494,2.102961,2.4796,13.66216,85.90899,0,0,835.5396,12.83562,-355.3298,0,0.902425,5.414549,6.768187,999.4356,24.36547,6.993793,-321.0377,429.1031,0,21.06955
"2023-03-22 04:59:00",103318,2.593933,25.09083,2.891877,2.9304,13.61105,86.14753,0,0,835.5801,12.8347,-354.2018,0.4512125,0.6768187,5.414549,6.768187,999.8868,22.10941,6.768187,-334.3484,429.1031,0.06768187,21.06955
"2023-03-22 05:00:00",103319,2.427333,28.67795,3.610705,2.6756,13.6508,86.31792,0,0,835.5261,12.83377,-369.543,1.128031,0.4512125,5.414549,6.768187,999.6612,23.91426,8.798643,-331.4156,429.5543,0.1692047,21.07406
"2023-03-22 05:01:00",103320,2.780133,26.22086,4.282441,2.9206,13.65648,86.42015,0,0,835.5667,12.8347,-387.8171,1.353637,0,5.414549,5.865762,999.8868,26.84714,7.896218,-317.2024,430.4567,0.2030456,21.06955
