Date,CO (ppm),O3 (ppb),PM2.5 (ug/m3),RECORD,WSpeed_Max,WSpeed_S_WVT,WDir_D1_WVT,WDir_SD1_WVT,Temp_Avg,AirTC_Avg,RH,Rain_mm_Tot,BattV_Min,Temp_Max,Temp_Min,AirTC_Max,AirTC_Min,RH_Max,RH_Min,BattV_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,BattV
2023-04-08T12:05:00Z,0.5717000000000001,89.53580000000001,12.209,57625,NA,NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.61,2.56,194.8,13.53
2023-04-08T12:10:00Z,0.55384,85.60901000000001,9.353,57626,NA,NA,NA,NA,NA,36.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.21,1.294,146.3,13.54
2023-04-08T12:15:00Z,0.7503000000000001,66.8531,10.781,57627,NA,NA,NA,NA,NA,35.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.44,0.945,261,13.56
2023-04-08T12:20:00Z,0.7324400000000001,50.5118,7.6394,57628,NA,NA,NA,NA,NA,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.33,1.07,261.4,13.51
2023-04-08T12:25:00Z,0.661,64.12142,7.2109999999999985,57629,NA,NA,NA,NA,NA,35.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.12,1.12,264.7,13.52
2023-04-08T12:30:00Z,0.8395999999999999,79.24322,13.494199999999998,57630,NA,NA,NA,NA,NA,34.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,1.098,243.2,13.56
2023-04-08T12:35:00Z,0.7503000000000001,68.02382,18.849199999999996,57631,NA,NA,NA,NA,NA,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.86,1.64,230.6,13.51
2023-04-08T12:40:00Z,0.7503000000000001,87.87728000000001,19.0634,57632,NA,NA,NA,NA,NA,35.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.97,1.723,261.3,13.96
2023-04-08T12:45:00Z,0.67886,82.73098999999999,14.351,57633,NA,NA,NA,NA,NA,35.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.14,1.817,273.2,13.51
2023-04-08T12:50:00Z,0.7681600000000002,111.9746,10.709599999999998,57634,NA,NA,NA,NA,NA,35.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.63,1.595,309.3,13.51
2023-04-08T12:55:00Z,0.8038799999999999,88.26752,15.421999999999995,57635,NA,NA,NA,NA,NA,35.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,1.254,203.6,13.91
2023-04-08T13:00:00Z,0.8217399999999999,60.487309999999994,10.709599999999998,57636,NA,NA,NA,NA,NA,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.75,1.052,49.62,13.51
2023-04-08T13:05:00Z,0.8574600000000001,66.77993,7.2109999999999985,57637,NA,NA,NA,NA,NA,35.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.89,1.033,179,13.51
2023-04-08T13:10:00Z,0.7860199999999999,74.87741,9.71,57638,NA,NA,NA,NA,NA,36.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.32,2.196,285.4,13.51
2023-04-08T13:15:00Z,0.7681600000000002,68.80430000000001,11.3522,57639,NA,NA,NA,NA,NA,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.55,1.821,244.1,13.55
2023-04-08T13:20:00Z,0.96462,73.38962,11.7092,57640,NA,NA,NA,NA,NA,36.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.35,1.702,176.5,13.92
2023-04-08T13:25:00Z,0.96462,75.21887,16.7072,57641,NA,NA,NA,NA,NA,37.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.77,1.682,257.3,13.52
2023-04-08T13:30:00Z,0.7681600000000002,55.92638000000001,5.1404,57642,NA,NA,NA,NA,NA,36.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.08,2.509,225.9,13.49
2023-04-08T13:35:00Z,0.8574600000000001,73.4384,12.209,57643,NA,NA,NA,NA,NA,36.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.43,2.272,242.9,13.49
2023-04-08T13:40:00Z,1.05392,83.90171000000001,13.2086,57644,NA,NA,NA,NA,NA,36.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.15,2.388,260.7,13.49
2023-04-08T13:45:00Z,1.4111200000000002,83.31635,12.708799999999998,57645,NA,NA,NA,NA,NA,36.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.35,1.892,110,13.5
2023-04-08T13:50:00Z,1.25038,71.99938999999999,10.923799999999998,57646,NA,NA,NA,NA,NA,36.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.28,2.594,257.1,13.5
2023-04-08T13:55:00Z,1.14322,59.02391,19.7774,57647,NA,NA,NA,NA,NA,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.02,2.725,300.6,13.5
2023-04-08T14:00:00Z,1.17894,51.12155,39.341,57648,NA,NA,NA,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.83,2.334,234.4,13.49
2023-04-08T14:05:00Z,1.03606,50.38985,16.6358,57649,NA,NA,NA,NA,NA,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.02,2.426,270.1,13.48
2023-04-08T14:10:00Z,1.00034,54.658100000000005,7.7822,57650,NA,NA,NA,NA,NA,34.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96,2.44,266.2,13.51
2023-04-08T14:15:00Z,1.00034,39.51191,7.8536,57651,NA,NA,NA,NA,NA,34.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,1.754,282.8,13.49
2023-04-08T14:20:00Z,1.0182,37.31681,7.9964,57652,NA,NA,NA,NA,NA,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63,2.024,298.9,13.52
2023-04-08T14:25:00Z,0.9289,6.5854099999999995,7.496599999999999,57653,NA,NA,NA,NA,NA,33.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,2.472,276.6,13.54
2023-04-08T14:30:00Z,0.8753200000000001,-13.39,7.496599999999999,57654,NA,NA,NA,NA,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.24,2.477,270.8,13.53
2023-04-08T14:35:00Z,0.6967200000000001,2.4635,7.6394,57655,NA,NA,NA,NA,NA,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.75,2.994,223.2,13.63
2023-04-08T14:40:00Z,0.6967200000000001,52.14593000000001,6.7826,57656,NA,NA,NA,NA,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66,3.254,253.7,13.58
2023-04-08T14:45:00Z,0.5717000000000001,86.02364,8.924599999999998,57657,NA,NA,NA,NA,NA,31.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.74,3.033,214.2,13.57
2023-04-08T14:50:00Z,0.7503000000000001,101.02349,15.993199999999998,57658,NA,NA,NA,NA,NA,31.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.94,3.268,179.8,13.97
2023-04-08T14:55:00Z,0.9289,70.80428,24.2756,57659,NA,NA,NA,NA,NA,30.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.31,2.723,250.5,13.64
2023-04-08T15:00:00Z,0.98248,53.87761999999999,32.700799999999994,57660,NA,NA,NA,NA,NA,30.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.94,1.601,304.5,13.61
2023-04-08T15:05:00Z,1.12536,50.97521,20.2058,57661,NA,NA,NA,NA,NA,30.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.06,1.84,263.4,13.64
2023-04-08T15:10:00Z,1.08964,59.12147,10.5668,57662,NA,NA,NA,NA,NA,30.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.36,2.047,255.6,13.62
2023-04-08T15:15:00Z,1.2861,49.658150000000006,20.776999999999997,57663,NA,NA,NA,NA,NA,30.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.19,2.248,246.5,14.09
2023-04-08T15:20:00Z,0.9289,65.14580000000001,20.4914,57664,NA,NA,NA,NA,NA,30.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.66,3.132,178.4,13.65
2023-04-08T15:25:00Z,0.8753200000000001,66.43847,24.1328,57665,NA,NA,NA,NA,NA,30.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.08,2.458,170.5,13.64
2023-04-08T15:30:00Z,0.8395999999999999,51.95081,32.4866,57666,NA,NA,NA,NA,NA,30.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.51,2.306,192.3,13.67
2023-04-08T15:35:00Z,0.7681600000000002,61.46291000000001,33.2006,57667,NA,NA,NA,NA,NA,30.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1,2.954,214.4,13.67
2023-04-08T15:40:00Z,0.8574600000000001,60.14585,26.5604,57668,NA,NA,NA,NA,NA,29.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.97,3.184,93.2,13.66
2023-04-08T15:45:00Z,1.03606,53.1947,56.26279999999999,57669,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.75,2.568,86.7,13.69
2023-04-08T15:50:00Z,0.8753200000000001,63.51167000000001,27.2744,57670,NA,NA,NA,NA,NA,30.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.76,2.446,62.01,14.05
2023-04-08T15:55:00Z,1.05392,74.58473000000001,20.4914,57671,NA,NA,NA,NA,NA,30.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.26,2.245,52.9,13.68
2023-04-08T16:00:00Z,1.51828,66.73115,21.848,57672,NA,NA,NA,NA,NA,31.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99,1.668,52.04,13.68
2023-04-08T16:05:00Z,0.98248,80.46271999999999,18.7778,57673,NA,NA,NA,NA,NA,31.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.92,1.063,62.43,13.69
2023-04-08T16:10:00Z,1.05392,69.60917,19.349,57674,NA,NA,NA,NA,NA,32.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7,1.081,56.13,13.7
2023-04-08T16:15:00Z,1.32182,47.78012,25.418,57675,NA,NA,NA,NA,NA,32.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.02,1.34,54.39,13.67
2023-04-08T16:20:00Z,1.33968,26.1218,29.2022,57676,NA,NA,NA,NA,NA,33.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.48,1.259,49.53,13.68
2023-04-08T16:25:00Z,1.14322,4.731770000000001,21.134,57677,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.14,1.008,60.02,13.65
2023-04-08T16:30:00Z,1.03606,10.65854,17.4926,57678,NA,NA,NA,NA,NA,32.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.59,1.133,55.52,13.65
2023-04-08T16:35:00Z,0.7860199999999999,32.48759,12.423199999999998,57679,NA,NA,NA,NA,NA,31.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,0.807,83.7,13.65
2023-04-08T16:40:00Z,0.91104,24.194989999999997,16.493000000000002,57680,NA,NA,NA,NA,NA,31.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.44,0.826,117.8,13.65
2023-04-08T16:45:00Z,1.16108,33.63392,17.064199999999996,57681,NA,NA,NA,NA,NA,31.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.26,0.797,67.3,14.05
2023-04-08T16:50:00Z,0.9289,44.19479,13.637,57682,NA,NA,NA,NA,NA,31.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.59,0.972,111.7,13.69
2023-04-08T16:55:00Z,1.1075000000000002,47.41427,11.9948,57683,NA,NA,NA,NA,NA,31.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.03,0.846,171.5,13.68
2023-04-08T17:00:00Z,1.1075000000000002,49.97522,16.3502,57684,NA,NA,NA,NA,NA,31.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.55,1.116,128.9,13.68
2023-04-08T17:05:00Z,0.98248,49.97522,12.922999999999998,57685,NA,NA,NA,NA,NA,31.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.88,1.047,124.7,13.67
2023-04-08T17:10:00Z,0.7860199999999999,45.3899,32.343799999999995,57686,NA,NA,NA,NA,NA,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88,0.997,197.6,13.84
2023-04-08T17:15:00Z,0.7860199999999999,43.85333,22.847599999999996,57687,NA,NA,NA,NA,NA,31.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.04,1.075,197,13.66
2023-04-08T17:20:00Z,0.7145800000000001,36.73145,21.9194,57688,NA,NA,NA,NA,NA,31.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.92,1.337,178.3,13.7
2023-04-08T17:25:00Z,0.7681600000000002,44.75576,14.493799999999998,57689,NA,NA,NA,NA,NA,31.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.48,1.172,94,13.7
2023-04-08T17:30:00Z,0.51812,62.17022,11.4236,57690,NA,NA,NA,NA,NA,31.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.04,1.192,63.86,14.14
2023-04-08T17:35:00Z,0.60742,62.38973,13.1372,57691,NA,NA,NA,NA,NA,31.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9,1.159,69.27,13.7
2023-04-08T17:40:00Z,0.9289,55.170289999999994,16.2788,57692,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.51,1.027,60.9,14.12
2023-04-08T17:45:00Z,0.55384,63.82874,14.7794,57693,NA,NA,NA,NA,NA,30.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.23,1.018,108.1,13.69
2023-04-08T17:50:00Z,0.62528,61.779979999999995,16.9214,57694,NA,NA,NA,NA,NA,30.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.45,1.006,89.2,13.73
2023-04-08T17:55:00Z,0.96462,54.46298,39.341,57695,NA,NA,NA,NA,NA,30.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.53,1.093,111.6,14.14
2023-04-08T18:00:00Z,1.07178,57.8288,27.0602,57696,NA,NA,NA,NA,NA,30.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.34,0.871,132.6,13.73
2023-04-08T18:05:00Z,0.67886,56.19467,18.9206,57697,NA,NA,NA,NA,NA,30.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.71,0.986,69.14,14.15
2023-04-08T18:10:00Z,0.8574600000000001,58.97513000000001,20.9912,57698,NA,NA,NA,NA,NA,29.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.23,0.939,87.6,13.71
2023-04-08T18:15:00Z,0.8753200000000001,61.36534999999999,19.6346,57699,NA,NA,NA,NA,NA,29.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.98,0.861,102.5,13.74
2023-04-08T18:20:00Z,0.94676,64.46288,24.204199999999997,57700,NA,NA,NA,NA,NA,29.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.57,0.873,95.8,13.75
2023-04-08T18:25:00Z,0.8574600000000001,56.99954,20.634199999999996,57701,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.46,0.969,111.2,13.74
2023-04-08T18:30:00Z,0.98248,46.53623,19.2776,57702,NA,NA,NA,NA,NA,29.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.11,0.734,132.7,13.73
2023-04-08T18:35:00Z,0.7681600000000002,54.46298,17.7782,57703,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.58,0.701,109.1,13.73
2023-04-08T18:40:00Z,0.8395999999999999,49.73132,17.635399999999997,57704,NA,NA,NA,NA,NA,29.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.34,0.842,63.27,13.76
2023-04-08T18:45:00Z,0.96462,49.58498,16.6358,57705,NA,NA,NA,NA,NA,29.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.78,1.13,93.1,13.77
2023-04-08T18:50:00Z,1.03606,38.36558,14.8508,57706,NA,NA,NA,NA,NA,29.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.98,0.928,74.6,14.19
2023-04-08T18:55:00Z,0.96462,36.07292,15.850399999999995,57707,NA,NA,NA,NA,NA,28.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.14,0.748,49.31,14.19
2023-04-08T19:00:00Z,1.07178,34.804640000000006,16.136,57708,NA,NA,NA,NA,NA,28.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.91,0.557,52.52,13.75
2023-04-08T19:05:00Z,1.25038,29.60957,15.136399999999998,57709,NA,NA,NA,NA,NA,28.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.38,0.371,55.73,13.74
2023-04-08T19:10:00Z,1.07178,37.60949,13.28,57710,NA,NA,NA,NA,NA,27.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.43,0.253,167.1,13.79
2023-04-08T19:15:00Z,0.8931800000000001,42.63383,13.0658,57711,NA,NA,NA,NA,NA,27.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.78,0.244,85.3,13.78
2023-04-08T19:20:00Z,0.8038799999999999,39.24362,14.922199999999998,57712,NA,NA,NA,NA,NA,27.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,0.216,219.6,13.77
2023-04-08T19:25:00Z,0.8217399999999999,35.73146,14.708,57713,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71,0.41,97.2,13.77
2023-04-08T19:30:00Z,0.7145800000000001,41.17043,12.494599999999998,57714,NA,NA,NA,NA,NA,27.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,0.863,49.84,13.77
2023-04-08T19:35:00Z,0.60742,36.31682,13.637,57715,NA,NA,NA,NA,NA,27.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.57,0.65,54.34,13.81
2023-04-08T19:40:00Z,0.6967200000000001,37.92656,12.922999999999998,57716,NA,NA,NA,NA,NA,27.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.96,0.844,48.13,13.8
2023-04-08T19:45:00Z,0.7145800000000001,45.60941,13.8512,57717,NA,NA,NA,NA,NA,27.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.19,0.707,58.47,13.8
2023-04-08T19:50:00Z,0.8753200000000001,42.65822,17.4926,57718,NA,NA,NA,NA,NA,27.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.69,0.56,155.2,13.79
2023-04-08T19:55:00Z,0.7145800000000001,39.95093,19.5632,57719,NA,NA,NA,NA,NA,26.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.61,0.456,196.2,13.78
2023-04-08T20:00:00Z,0.55384,46.34111,16.3502,57720,NA,NA,NA,NA,NA,26.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.88,0.389,168.7,14.2
2023-04-08T20:05:00Z,0.53598,44.14601,17.8496,57721,NA,NA,NA,NA,NA,27.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.47,0.529,178.1,13.78
2023-04-08T20:10:00Z,0.4466800000000001,41.38994,14.9936,57722,NA,NA,NA,NA,NA,27.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.39,0.643,210.8,13.82
2023-04-08T20:15:00Z,0.46454000000000006,39.17045,16.5644,57723,NA,NA,NA,NA,NA,27.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.67,0.977,114,14.21
2023-04-08T20:20:00Z,0.4466800000000001,49.877660000000006,11.852,57724,NA,NA,NA,NA,NA,27.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.32,0.923,75.84,13.82
2023-04-08T20:25:00Z,0.46454000000000006,49.17035,12.1376,57725,NA,NA,NA,NA,NA,27.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.05,1.106,68.21,14.16
2023-04-08T20:30:00Z,0.46454000000000006,44.46308,15.779,57726,NA,NA,NA,NA,NA,27.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.85,0.869,48.79,14.19
2023-04-08T20:35:00Z,0.46454000000000006,39.7802,15.136399999999998,57727,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.89,0.848,57.58,13.81
2023-04-08T20:40:00Z,0.41096,42.999680000000005,13.0658,57728,NA,NA,NA,NA,NA,26.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.46,0.763,116.9,13.82
2023-04-08T20:45:00Z,0.3931,50.92643,11.9948,57729,NA,NA,NA,NA,NA,27.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.23,0.728,98.8,13.81
2023-04-08T20:50:00Z,0.3931,47.68256,11.9948,57730,NA,NA,NA,NA,NA,26.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44,0.663,219.9,13.81
2023-04-08T20:55:00Z,0.3931,47.97524,13.351399999999998,57731,NA,NA,NA,NA,NA,27.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.44,0.657,97.9,14.17
2023-04-08T21:00:00Z,0.3931,54.219080000000005,12.2804,57732,NA,NA,NA,NA,NA,27.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.31,0.759,148.9,13.8
2023-04-08T21:05:00Z,0.3931,52.60934,13.1372,57733,NA,NA,NA,NA,NA,27.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.85,0.651,103.4,13.8
2023-04-08T21:10:00Z,0.37524,51.731300000000005,12.2804,57734,NA,NA,NA,NA,NA,27.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.59,0.597,55.35,14.18
2023-04-08T21:15:00Z,0.3931,50.87765,11.495,57735,NA,NA,NA,NA,NA,27.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,0.702,55.56,13.8
2023-04-08T21:20:00Z,0.37524,50.41424,11.7092,57736,NA,NA,NA,NA,NA,26.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,1.099,46.86,13.8
2023-04-08T21:25:00Z,0.37524,47.75573,12.1376,57737,NA,NA,NA,NA,NA,26.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.93,0.847,64.45,13.79
2023-04-08T21:30:00Z,0.35738000000000003,39.75581,11.7092,57738,NA,NA,NA,NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.12,0.696,79.51,13.84
2023-04-08T21:35:00Z,0.37524,17.92676,12.922999999999998,57739,NA,NA,NA,NA,NA,26.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,0.742,154.6,13.85
2023-04-08T21:40:00Z,0.4466800000000001,28.146170000000005,14.6366,57740,NA,NA,NA,NA,NA,26.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.77,0.629,135.1,13.84
2023-04-08T21:45:00Z,0.41096,42.121640000000006,11.0666,57741,NA,NA,NA,NA,NA,26.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.12,0.45,90.9,13.84
2023-04-08T21:50:00Z,0.25022,58.02392,8.5676,57742,NA,NA,NA,NA,NA,26.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.79,0.41,143.3,13.83
2023-04-08T21:55:00Z,0.17878000000000002,63.34094,7.924999999999999,57743,NA,NA,NA,NA,NA,26.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.12,0.557,144.3,14.23
2023-04-08T22:00:00Z,0.1252,64.63361,8.1392,57744,NA,NA,NA,NA,NA,26.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.72,0.442,250.1,14.22
2023-04-08T22:05:00Z,0.10734000000000002,68.29211000000001,8.4962,57745,NA,NA,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.89,0.101,43.49,13.83
2023-04-08T22:10:00Z,0.10734000000000002,65.31653000000001,10.067,57746,NA,NA,NA,NA,NA,25.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.66,0.447,83.8,13.83
2023-04-08T22:15:00Z,0.10734000000000002,64.97507,11.923400000000001,57747,NA,NA,NA,NA,NA,25.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58,0.486,53.05,13.83
2023-04-08T22:20:00Z,0.14306,65.68238000000001,9.6386,57748,NA,NA,NA,NA,NA,25.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.28,0.552,54.65,13.82
2023-04-08T22:25:00Z,0.16091999999999998,63.26777,12.922999999999998,57749,NA,NA,NA,NA,NA,25.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.51,0.44,71.98,13.82
2023-04-08T22:30:00Z,0.2145,60.56048,11.923400000000001,57750,NA,NA,NA,NA,NA,25.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.28,0.409,53.61,13.86
2023-04-08T22:35:00Z,0.30379999999999996,57.53612,12.1376,57751,NA,NA,NA,NA,NA,25.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.18,0.581,50.05,13.87
2023-04-08T22:40:00Z,0.3931,54.60932,13.779799999999998,57752,NA,NA,NA,NA,NA,25.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.22,0.656,51.4,14.11
2023-04-08T22:45:00Z,0.51812,49.02401,15.421999999999995,57753,NA,NA,NA,NA,NA,25.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.06,0.563,45.49,13.86
2023-04-08T22:50:00Z,0.7324400000000001,41.53628,17.206999999999997,57754,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.89,0.49,57.87,13.87
2023-04-08T22:55:00Z,1.21466,32.365640000000006,23.847199999999997,57755,NA,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.37,0.332,63.49,13.85
2023-04-08T23:00:00Z,1.60758,22.17062,27.4172,57756,NA,NA,NA,NA,NA,24.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.56,0.654,65.62,14.21
2023-04-08T23:05:00Z,1.6254400000000002,16.75604,25.989199999999997,57757,NA,NA,NA,NA,NA,25.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.36,0.837,61,13.84
2023-04-08T23:10:00Z,1.7147400000000002,15.024350000000002,25.061,57758,NA,NA,NA,NA,NA,25.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.31,0.375,74.22,13.85
2023-04-08T23:15:00Z,1.80404,9.7805,26.7746,57759,NA,NA,NA,NA,NA,25.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.93,0.393,62.2,13.84
2023-04-08T23:20:00Z,1.98264,6.926870000000001,26.3462,57760,NA,NA,NA,NA,NA,25.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.51,0.316,65.14,13.85
